"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Deputy PRESIDENT (Senator George Rankin) took the chair at 11 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","MORROW, William","KVB","N/A","N/A","N/A","880","Is the Minister representing the Minister for Commerce and Agriculture aware that berry fruit growers in Tasmania, particularly in the Lachlan Valley, are in a precarious position, some having already left their farms because there is no sale for their fruit? Does he know that if practical action is not taken in the immediate future the industry will be in danger of extinction? Is he also aware that berry fruit growers arc forced, in the main, to sell their fruit to the firm of Henry Jones and Company Limited, jam manufacturers, of Hobart, and that that firm practically controls the industry, purchasing from farmers only the fruit which it requires? Many farmers are thus unable to sell their crops. As the total production of berry fruit, if sold in Australia, would provide each citizen with a little more than 1 lb. a year, and since there is little hope of markets being found outside Australia, will the Minister start a campaign to publicize berry fruit and encourage production? As berry fruits, once picked, ferment quickly, they must be sold without delay. To overcome this, and to assist farmers, will the Minister, instead of allowing berry fruit to rot on the ground, take action to prevent a repetition of .this occurrence next year by building deep freeze factories? If the Government does not desire such responsibility, will it supply the requisite financial assistance to the farmers at a very low rate of interest? I point out that the amount required in that connexion is estimated to be considerably less than £100,000, which was the amount provided by the Government last year by way of compensation to berry fruitgrowers, and its provision would permit the farmers organization to provide such plant, so that the fruit could be kept fresh and remain on sale for most of the year. ","FRUIT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","MCLEAY, George","KUA","N/A","UAP; LP from 1944","N/A","880","No doubt the honorable senator appreciates that the matter to which he has referred is very largely the problem of the Labour Government of Tasmania. The Australian Government has already made available to the Tasmanian Government approximately £150,000 by way of assistance to berry fruitgrowers. If the honorable senator will place his question on the noticepaper, I shall be pleased to refer the matter to my colleague, the Minister for Commerce and Agriculture, and endeavour to obtain a considered reply. ","FRUIT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","BENN, Archibald","K1T","N/A","N/A","N/A","880","Does the Minister representing the PostmasterGeneral know that because of unsatisfactory working arrangements in the mail sorting section of the General Post Office at Brisbane, electors in some of the State electoral districts in the Brisbane metropolitan area were unable to vote in the election held on Saturday, the 7th March, because they did not receive postal votes that were posted to them by returning officers o:n Friday, the 6th March? Will the Minister investigate the existing working arrangements so that all electors will be enabled to exercise their democratic rights at future elections? ","POSTAL DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COOPER, Walter","JQP","N/A","CP","N/A","881","I am not aware of the existence of a state of affairs in the General Post Office at Brisbane such as that .mentioned by the honorable senator. I shall be pleased to bring his question to the notice of the PostmasterGeneral and furnish him with a reply. ","POSTAL DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","AYLETT, William","K0Z","N/A","N/A","N/A","881","Will the Minister representing the Minister for Labour and National Service give to the Senate the latest figures with regard to the number of unemployed persons in Australia and the number of persons who are drawing unemployment benefit? ","EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","SPICER, John","K6Z","N/A","LP","N/A","881","I have not the figures that the honorable senator has requested available at present. I believe that the press this morning published a statement by the Minister for Labour and National Service to the effect that the figures mentioned would be available within a few days and that it was anticipated that they would indicate a fall of about 8,000 in the number of persons receiving unemployment benefit. As soon as the figures are available. I shall supply them to the Senate. ","EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","HENTY, Norman","KOW","N/A","N/A","N/A","881","Has the Leader of the Government noted that the Tasmanian Government is giving consideration to the employment of a firm of efficiency experts to examine and analyse Government departmental efficiency? Has he noted the  try before you buy  terms that they are offered by the efficiency firm under which a survey of a department is made and presented to the Tasmanian Government before any decision is made about employing the firm ? Will the Minister give consideration to a similar proposition with a view to instilling into all Commonwealth departments the maximum efficiency with the minimum of red tape ? ","PUBLIC SERVICE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","OSULLIVAN, Neil","JZI","N/A","LP","N/A","881","I have not noticed the report that has been mentioned by the honorable senator, but I shall refer his question to the appropriate authorities. In the Public Service there is a great deal of efficiency and courtesy. Particularly with regard to the head men in the Public Service, we are as rich as any country in the world in the service that we get from them. Perhaps here and there there is a lack of efficiency and sense of service. That is not because the persons concerned are public servants, but because they are human beings, and they would probably be as uncooperative wherever they were employed. ","PUBLIC SERVICE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","COLE, George","K6W","N/A","N/A","N/A","881","Can the Minister representing the Minister for Air say whether it is true that national service trainees are receiving very little suitable instruction in the Royal Australian Air Force? Is it a fact that their training consists mostly of cleaning out the hangars and a little rifle drill? As these boys are, in many instances, chosen because of their academic attainments, will the Minister ensure that their capabilities shall be fully availed of in the Air Force, and suitable training provided for them? Will the Minister obtain for me a copy of the training syllabus? ","NATIONAL SERVICE","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/question/talk.start/para","N/A","N/A"
