"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. A. M. McMullin) took the chair at 11 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","190","Before calling for petitions, I wish to state that yesterday I accepted a motion that a certain petition be incorporated in Hansard and taken as read. The motion was agreed to without debate. There is some doubt whether that motion was in accordance with Standing Order 96, which provides that the only questions which may be entertained by the Senate on the presentation of a petition are:  (i)That the petition be received; (ii)That the petition be read; (iii)That the petition be printed. Other motions mentioned are not relevant to the present circumstances. Standing Order 97 provides that","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","No Senator shall move that a Petition be printed unless he intends to take action upon it and informs the Senate thereof. ","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/speech/quote/para","N/A","N/A"
"0","0","0","1","0","0","0","1","None","None","N/A","N/A","N/A","N/A","As we appear to be receiving a number of petitions on the same subject, I suggest to the honorable senators presenting them that if one of the petitions has already beenread in the Senate, time will be saved by moving merely  That the petition be received . ","N/A","PETITIONS","/hansard/chamber.xscript/debate[1]/speech/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Senator ARMSTRONG presented six petitions, signed by a total of 393 employees and officers of the Commonwealth Public Service, claiming that justice has been denied to Commonwealth public servants during the last four years, and that they are suffering the most serious injustice due to decreases in the relative value of their marginal rates, and praying that the Parliament take action to rectify such injustice by granting immediate increases of marginal rates to all Commonwealth public servants.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[2]/subdebate.1/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Senator ANDERSON presented a petition signed by 35 officers and employees of the Commonwealth Public Service on the same subject.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[2]/subdebate.1/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Petitions received.","Petitions","PUBLIC SERVICE","/hansard/chamber.xscript/debate[2]/subdebate.1/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","PETITION QUESTIONS.","POSTAL DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","ARMSTRONG, John Ignatius","K0C","N/A","N/A","N/A","190","presented a petition signed by 109 officers of the Commonwealth Public Service praying that the Parliament direct the PostmasterGenerals Department not to proceed with a proposal to purchase a new telegraphic system named Tress.  Petition received.","POSTAL DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/speech/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARSON, Rex","K0L","N/A","N/A","N/A","190","asked the Minister representing the PostmasterGeneral, upon notice ","POSTAL DEPARTMENT","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question[1]/talk.start/para","N/A","N/A"
