"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. J. B. Hayes) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","EFFECT ON AUSTRALIA","ANGLOAMERICAN TRADE AGREEMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/para","N/A","N/A"
"1","0","0","0","0","0","0","1","MCLACHLAN, James","KTX","N/A","UAP","N/A","943","This morning members of the Senate were supplied with copies of a statement made some months ago regarding trade relations between Great Britain and the United States of America and Australia. As these negotiations were detrimental to Australia, will the Leader of the Senate state whether any discussions have taken place with the United States of America on such mattersas the reduction of the American import duty on Australian wool ? ","ANGLOAMERICAN TRADE AGREEMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","MCLEAY, George","KUA","N/A","UAP","N/A","943","No negotiations with the United States of America have taken place, but certain exploratory discussions are in progress. ","ANGLOAMERICAN TRADE AGREEMENT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","943","I have received a letter from the Leader of the Senate, in accordance with Standing Order 36a, nominating Senator Allan MacDonald to fill the vacancy on the Standing Committee on Regulations and Ordinances.  Motion (by Senator McLeay) by leave agreed to That Senator Allan MacDonald, having been duly nominated in accordance with Standing Order 36a, be appointed to fill the vacancy now existing on the Standing Committee on Regulations and Ordinances.","N/A","REGULATIONS AND ORDINANCES COMMITTEE.","/hansard/chamber.xscript/debate[2]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Senator Mcleay) by leave agreed to","N/A","PRINTING COMMITTEE","/hansard/chamber.xscript/debate[3]/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","That Senator Wilson be appointed to fill the vacancy now existing on the Printing Committee.","N/A","PRINTING COMMITTEE","/hansard/chamber.xscript/debate[3]/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","STABILIZATION OF PRICES","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","JOHNSTON, Edward","KP8","N/A","N/A","N/A","943","asked the Minister for Commerce, upon notice  1.Has the attention of the Minister been drawn to the following resolutions, carried unanimously at a mass meeting of business men and farmers, held at Wongan Hills, Western Australia, on the 18th May last: (a)That this meeting of farmers demands a stabilized price of 4s. per bushel at aiding to include the 193840 harvest. (b)That unless the Federal Government stabilizes wheat pricesso as to give growers a profitable return, i.e., 4s. per bushel at siding, we have no alternative but to organize a Commonwealthwide  no cropping drive for the years 194041? 2.Has the Government any knowledge of the seriousness or otherwise of the  no cropping  campaign proposed (or 194041 unless wheat prices are stabilized in the meantime? 3.What action (if any) is being taken to stabilize the price of wheat?","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","MCLEAY, George","KUA","N/A","N/A","N/A","944","The answers to the honorable senators questions are as follows :  1.Yes. 2.The Government understands that the campaign mentioned hag not assumed serious proportions. 3.A conference of Commonwealth and State officers was held last week to discuss the problems of the wheat industry. The report of this conference will be considered by a conference of Commonwealth and State Ministers in. Canberra about the middle of June. In the meantime, the growers organizations have been invited to submit their views to the Premiers, and to the Ministers for Commerce.","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Listeners Licences in Schools B Class Stations","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","JOHNSTON, Edward","KP8","N/A","N/A","N/A","944","asked the Minister representing the PostmasterGeneral, upon notice  1.Is it a fact that country schools with only fifteen or twenty children have to pay a listeners fee of £11s. annually, if a radioset is used at the school for the better education of the children? 2.Will the Government approve of the waiving of a listeners licencefee in such cases? 3.If not, why not?","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/question[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","MCBRIDE, Philip","KOL","N/A","N/A","N/A","944","The PostmasterGeneral has supplied the following answers :  1.Schools are required to pay the usual fee of 21s. if situated within approximately 250 miles of a national broadcasting station, and 16s. outside that area. 2 and 3. After careful consideration on many occasions of numerous applications for free licences on behalf of various classes of institutions and individuals, it has been decided to limit the concession of free licences to blind persons.","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","COLLINGS, Joseph","K7P","N/A","N/A","N/A","944","asked the Minister representing the PostmasterGeneral, upon notice  1.What B class broadcasting stations are operating in the State of Victoria? 2.What is the name of the person or persons holding the licence for each such station ? 3.What is the term of each such licence, and the date of its expiry? 4.What is the annual rental paid for each such licence?","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","MCBRIDE, Philip","KOL","N/A","UAP","N/A","944","The information is being obtained. ","WIRELESS BROADCASTING","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[2]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","JOHNSTON, Edward","KP8","N/A","N/A","N/A","944","asked the  Minister for the Interior, upon notice 1.How much has the Government spent, since its imposition of the embargo on the export of iron ore, in its investigation of the Commonwealths ironore resources ? 2.How much of such sum has been spent in connexion with the deposits at Yampi Sound? 3.When is it anticipated that this investigation will be completed?","EXPORT OF IRON ORE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[3]/question/talk.start/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","1","FOLL, Hattil","JZD","N/A","UAP","N/A","944","The answers to the honorable members questions are as follows :  1.£29,031. 2.£20,000, to date. 3.The investigation will not be completed for several months. At the conclusion of the inspection now being carried out by the Commonwealth Geological Adviser in Western Australia, I shall be in a position to advise more definitely.","EXPORT OF IRON ORE","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","BOARDS ACTIVITIES DEBENTURES LOANS BIJOU THEATRE SITE, MELBOURNE","COMMONWEALTH BANK","QUESTIONS","/hansard/chamber.xscript/debate[4]/subdebate.1[4]/para","N/A","N/A"
