"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Wednesday, 15 February 2017","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Stephen Parry) took the chair at 09:30, read prayers and made an acknowledgement of country.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," Does any senator wish to have the question put on any of those proposals? There being none, we will proceed. ","N/A","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.2/speech/talk.text/body/p","The PRESIDENT ","(09:31):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," Senators, after question time on Monday last, Senator Bernardi asked whether I had made a ruling in relation to photographs being taken by senators in the chamber. I indicated that I had not. However, I do now, in relation to some events that have occurred in the chamber. In accordance with standing order 184, which provides that order shall be maintained by the President, I make this ruling.  This ruling relates to senators taking photographs in the chamber and, more broadly, to the use of electronic devices in the chamber. It reflects what has been accepted practice for many years, which I set out in a procedural bulletin of September last year and which my predecessor, President Hogg, advised in 2011. Senators are permitted to use electronic devices in the chamber, including mobile phones, laptops and tablets, provided they are set to silent mode and their use does not disturb proceedings, either visibly or audibly. Devices cannot be used to record proceedings, by either audio or visual means. Senators cannot make or answer voice calls on mobile phones while they are in the chamber. Landline phones are under each desk to enable you to contact your offices. The use of other services, including internet, SMS or email, is to be as unobtrusive as possible. The use of cameras by senators, including cameras on electronic devices, to take still photographs or footage is not permitted in the chamber at any time. Senators advisers are able to use electronic devices in the chamber under the same conditions as senators. I ask that all senators be mindful of this ruling and bring it to the attention of each senators staff. A copy of this ruling will be circulated to all senators this morning. I thank the Senate.","Electronic Devices and Photography in the Chamber","STATEMENT BY THE PRESIDENT","/hansard/chamber.xscript/debate[3]/subdebate.1/speech/talk.text/body/p[1]","The PRESIDENT ","(09:31):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," On behalf of the Chair of the Education and Employment Legislation Committee, Senator McKenzie, I present the report of the committee on the provisions of the Building and Construction Industry (Improving Productivity) Amendment Bill 2017, together with the Hansard record of proceedings and documents presented to the committee.  Ordered that the report be printed.","Education and Employment Legislation Committee","COMMITTEES","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech/talk.text/body/p[1]","Senator BUSHBY (Tasmania—Chief Government Whip in the Senate) ","(09:33):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That this bill may proceed without formalities and be now read a first time. Question agreed to. Bill read a first time.  I move: That this bill be now read a second time. I seek leave to have the second reading speech incorporated in Hansard. Leave granted. The speech read as follows— Today I introduce the Building and Construction Industry (Improving Productivity) Amendment Bill 2017. The building and construction industry is a vital sector of the Australian economy. Ensuring an efficient, safe and lawabiding building and construction industry is crucial to promoting jobs, driving economic growth and managing the transition to a more diversified economy. This is why the Government last year reestablished the Australian Building and Construction Commission to ensure building work is carried out fairly, efficiently, lawfully and safely for the benefit of all Australians. A crucial factor to drive reform and boost productivity is the content requirements for enterprise agreements contained in the Codefor the Tendering and Performance of Building Work 2016. This is achieved by prohibiting restrictive clauses in enterprise agreements that limit the ability of a contractor to manage its business or improve productivity, as well as those that give unions disproportionate power on building sites. This Bill amends the expiry of transitional grace period from 28 November 2018 to 31 August 2017, for enterprise agreements made before the Building Code commenced on 2 December 2016. While new enterprise agreements made after 2 December 2016 must comply with the Code, building industry participants covered by existing enterprise agreements will have until 31 August 2017 to ensure their agreements are Codecompliant. The Bill also limits the exemption to building industry participants submitting expressions of interest and tendering for Commonwealthfunded building work. This means enterprise agreements will need to comply with the Building Code before contracts are awarded and work gets underway. Finally, the Bill makes appropriate transitional arrangements for those who have submitted an expression of interest or tendered for relevant building work from 2 December 2016 until the Bills commencement to ensure they remain eligible to be awarded that building work until 28 November 2018. For the avoidance of doubt, if a building industry participant submitted an expression of interest or tendered for building work on or after 2 December 2016 and was awarded that work before the commencement of Schedule 1 of the Bill, the building industry participant is entitled to undertake, or continue to undertake, that work after the commencement of Schedule 1. The Bill does not introduce any new requirements. These amendments will ensure key provisions of the Building Code that seek to improve productivity and reduce costs will be achieved in a more timely fashion. In turn, this will create the conditions needed to fund the construction of more schools, hospitals and other important social infrastructure, at a price we can afford.  I rise on behalf of Labor to oppose the Building and Construction Industry (Improving Productivity) Amendment Bill 2017. This bill is a blatant attack on workers and unions in the building and construction industry, and, as we have seen, it is about trying to push this attack wider than the building and construction industry. It is using the most incompetent public servant that I have ever come across, Mr Nigel Hadgkiss, as the hatchet man for the coalition government to attack working people, attack their wages and attack their conditions. There has been a whole army of coalition members getting up and attacking the CFMEU—attacking union officials doing their job. The overwhelming majority of workers in the building and construction industry would not recognise their industry as the industry that is purported to be the problem industry that comes out of the mouths of coalition MPs day in and day out. The overwhelming majority of building and construction workers go to work knowing that they have respect because they have a strong union. They go to work understanding that their boss cannot simply dismiss them as many whitecollar middle management workers are dismissed and treated badly around the country. That cannot happen to building and construction workers because they have an effective union out there working day in, day out for them. This building code is designed to restrict effective bargaining in the industry. It is designed to destroy effective trade unionism. It is targeted against the CFMEU in particular. Let me tell you, Madam Deputy Speaker, when this happens building workers wages and conditions will fall. The standard of living of building workers will fall. It has huge implications for building—","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p[1]","Senator CASH (Western Australia—Minister Assisting the Prime Minister for the Public Service, Minister for Employment and Minister for Women) ","(09:34):"
"0","0","0","1","1","MemberInterjecting","YW4","N/A","N/A","N/A","N/A","Senator Ian Macdonald: A complete lie! ","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[4]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","AI6","N/A","N/A","N/A","N/A","Senator CAMERON: Senator Macdonald, you can call me a liar all you like, but what I am prepared to do is stand up for building workers, stand up for effective trade unionism and stand up—  The DEPUTY PRESIDENT: Senator Macdonald, a point of order?","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[5]","N/A","N/A"
"0","0","0","1","1","MemberInterjecting","YW4","N/A","N/A","N/A","N/A","Senator Ian Macdonald: Madam Deputy President, is it within standing orders for a senator making a speech to deliberately misrepresent something someone else might have said or otherwise?  The DEPUTY PRESIDENT: I think we are getting into debating territory, Senator Macdonald.","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[7]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","AI6","N/A","N/A","N/A","N/A","Senator CAMERON: On the point of order, this disgraceful excuse for a senator has been interjecting on every point I have made.  The DEPUTY PRESIDENT: Senator Cameron, that is also a debating point.","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[9]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","AI6","N/A","N/A","N/A","N/A","Senator CAMERON: I withdraw.  The DEPUTY PRESIDENT: Thank you.","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[11]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","AI6","N/A","N/A","N/A","N/A","Senator CAMERON: Everyone knows what Senator Macdonald is about.  The DEPUTY PRESIDENT: Senator Cameron, resume your seat, please. Senator Macdonald?","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[13]","N/A","N/A"
"0","0","0","1","1","MemberInterjecting","YW4","N/A","N/A","N/A","N/A","Senator Ian Macdonald: A point of order, Madam Deputy President. If I said Senator Cameron was a liar, I withdraw that. But can I say that I did not. I said that what he was saying was a complete and abject lie and I stand by that.  The DEPUTY PRESIDENT: Thank you, Senator Macdonald. You are either withdrawing something or you are not. Please continue, Senator Cameron.","Building and Construction Industry (Improving Productivity) Amendment Bill 2017","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.2[2]/speech[2]/talk.text/body/p[15]","N/A","N/A"
