"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Sir Condor Laucke) took the chair at 10.30 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","CARRICK, John","2U4","New South Wales","LP","VicePresident of the Executive Council","387","I inform the Senate that the Minister for Primary Industry (Mr Nixon) leaves Australia later today to visit France and India and to attend the Thirtysixth Session of the Economic and Social Commission for Asia and the Pacific to be held in Bangkok. The Minister for Veterans Affairs (Mr Adermann) will act as Minister for Primary Industry until Mr Nixon s return on 2 1 March. ","N/A","MINISTERIAL ARRANGEMENTS","/hansard/chamber.xscript/debate[1]/speech/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","WALTERS, Shirley","UJ4","TASMANIA","N/A","N/A","387","I present the following petition from 1 9 citizens of Australia: ","National Womens Advisory Council","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the President and Members of the Senate in Parliament assembled: The petition of the undersigned citizens of Australia respectfully showeth:  That the National Womens Advisory Council has not been democratically elected by the Women of Australia: That the National Womens Advisory Council is not representative of the women of Australia: That the National Women s Advisory Council is a discriminatory and sexist imposition on Australian Women as Australian men do not have a National Men s Advisory Council imposed on them. That in the 1976 census 78.6% of Australian women said that they belonged to a Christian denomination, so that, it is very likely that a large percentage of Australian women have views which are not reflected in those parts of Draft Plan of Action issued by the National Advisory Council concerning family issues. That your petitioners are very concerned that the National Womens Advisory Council does not take into account the views of the majority of Australian women. Your petitioners therefore pray: That the National Womens Advisory Council be abolished to ensure that Australian women have equal opportunity with Australian men of having issues of concern to them considered, debated and voted on by their Parliamentary representative without intervention and interference by an unrepresentative Advisory Council . And your petitioners, as in duty bound, will ever pray.","National Womens Advisory Council","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech/quote/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","None","None","N/A","N/A","N/A","N/A","Petition received and read. ","National Womens Advisory Council","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/speech/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MASON, Colin","L8O","NEW SOUTH WALES","N/A","N/A","387","I present the following petition from 1 7 citizens of Australia: ","Unemployment","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the President and Members of the Senate and the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth:  That, as it is clear that unemployment is a long term problem in Australia, the Government should extend to the unemployed the same assistance as is given to any other disadvantaged member of the community. There is an urgent need to alleviate the financial hardship and emotional stress that the unemployed are suffering. Your petitioners therefore pray: 1.That the Government adopt positive policies to reduce unemployment. 2.That the basic Unemployment Benefit be raised to at least the level of the poverty line as calculated by Professor Henderson. 3.In line with other Social Service additional income awards, and in order to encourage work creation schemes and the fostering of initiative and self respect, that the $6 per week additional income limit be raised to at least $20 per week. 4.That the financial penalties above the earning of $20 per week, assessed on a monthly basis, be calculated at the same rate as other Social Security benefits. 5.That the Commonwealth grant subsidies to State governments so that the unemployed can bc granted transport concessions in order that they are not penalised in job seeking. 6.That pharmaceutical and medical concessions bc granted to the unemployed equivalent to those received by other Social Service beneficiaries. And your petitioners as in duty bound will ever pray.","Unemployment","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/speech[1]/quote/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","None","None","N/A","N/A","N/A","N/A","Petition received and read. ","Unemployment","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/speech[1]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","CLERK, The","10000","N/A","N/A","N/A","387","Petitions have been lodged for presentation as follows: ","Unemployment","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the President and Members of the Senate in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth:","Human Rights Commission Bill 1979","PETITIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/para[1]","N/A","N/A"
