"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Acceptance of German Tender","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","BLAKEY, Albert","K22","N/A","N/A","N/A","945","I desire to ask the  Minister of Defence, without notice, the following questions :","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","BLAKEY, Albert","K22","N/A","N/A","N/A","N/A","Has he seen an article in the Age newspaper of this day to the effect that the Defence Department has given an order to the extent of £9815s. for 50 trucks and 3,000 yards of14lb. portable tramway track, complete,24inch gauge (for use at the Naval base at Westernport) to Messrs. Diercks & Coy., a German firm of importers, and that an English firms quotation for the rails was rejected?  If the statement is correct, is it the intention of the Minister in future to continue such a policy, which, in my opinion, is contrary to the ideals of the Australian people?","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[1]/quote/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","ALP","N/A","945","The honorable senator intimated to me that he was going to ask these questions, and therefore I have been able to secure the papers on the subject. The paragraph in question refers to tenders which were called for the supply of material for the construction of a tramway at the Flinders naval base. It included the following three items :  (1)3,000 yards, 14 lbs., 24inch gauge track. (2)Twelve sets, 14 lbs.,24inch, points and crossings. (3)Fiftytrucks, one cubic yard capacity. A condition of the tender was that the time of delivery and the place of manufacture had to be stated. Two tenders were received for the supply of the whole quantity. Both of these tenderers were representatives of German firms, and stated that the place of manufacture was Germany. One tender was received for the supply of one item only. For the supply of item1, the amounts of the tenders were as follow: Australian Metal Company, representing a German firm, £153 6s. ; Diercks and Company, representing a German firm, £162 10s. ; and Fraser and Chalmers Limited, £177. For items 2 and 3, Fraser and Chalmers, representing an English firm, did not tender at all. As regards item No. 1, for which they tendered, they required nine weeks to supply the material, while the other firms undertook to supply all the articles at once. The Australian Metal Company represent Ormstein and Kopper, of Germany; Diercks represent Bochm Union, of Germany; while Fraser and Chalmers represent Rupert Hudson, of Leeds. For the track material, the Australian Metal Companys tender was £23 14s. less than that of Fraser and Chalmers, or 15 per cent; and it guaranteed immediate supply. There were no tenders for the supply of English material for any other item in the contract. The total cost of the track was about £1,000; and seeing that the difference even on that one item was far in advance of the preference given in the Tariff to British manufacturers ; seeing that Fraser and Chalmers could not supply the material, it being wanted at once, whereas the other firms could ; and seeing that Fraser and Chalmers did not tender to supply the whole quantity, I felt that I had no option but to accept the lowest tender.","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","MILLEN, Edward","KUL","N/A","N/A","N/A","946","Arising out of the question, may I ask if the Department has received delivery of the goods referred to in item 1 ? ","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","946","I cannot say. I ask the honorable senator to give notice of the question. ","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[2]/continue/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","MILLEN, Edward","KUL","N/A","N/A","N/A","946","A lot depends upon what the word  immediate  means. ","DEFENCE WORKS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question[2]/interjection/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","VARDON, Joseph","K9T","N/A","N/A","N/A","946","In reply to a question of mine yesterday as to the correctness of a certain paragraph, the Minister of Defence said ","PREFERENCE TO UNIONISTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Ministers statement which was based on a minute written at the time, was as follows :  As there is apparently a large number of men unemployed, I think, consistent with the policy of preference to unionists, other things being equal, the fact of a man being married and supporting a family should receive consideration in giving employment. ","PREFERENCE TO UNIONISTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/quote/para","N/A","N/A"
"1","0","0","0","0","0","0","1","VARDON, Joseph","K9T","N/A","N/A","N/A","946","I wish to ask the honorable senator a question in reference to this policy of preference to unionists. If a single man were a unionist, and a married man having a family to support a nonunionist, would the single man have preference over the married man ? ","PREFERENCE TO UNIONISTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","ALP","N/A","946","I can only reiterate that the instructions are that preference shall be given to unionists, other things being equal ; and that a further instruction has been given in the terms which were conveyed to the Senate yesterday. I have nothing to add to that. ","PREFERENCE TO UNIONISTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","VARDON, Joseph","K9T","N/A","N/A","N/A","946","That is not an answer to my question. I asked distinctly whether a single man, being a unionist, would have preference over a married man who was a nonunionist. ","PREFERENCE TO UNIONISTS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/continue[1]/talk.start/para","N/A","N/A"
