"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Condor Laucke) took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","WITHERS, Reg","DV4","Western Australia","LP","Minister for Administrative Services","397","Mr President,it is with deep regret that I inform the Senate of the death yesterday of the Honourable Reginald Francis Xavier Connor. I seek leave to move a motion. ","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","397","Is leave granted? There being no objection, leave is granted. ","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[1]/continue[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","WITHERS, Reg","DV4","N/A","N/A","N/A","397","I move:  That the Senate expresses its deep regret at the death on 22 August 1977 of the Hon. Reginald Francis Xavier Connor, a member of the Legislative Assembly of New South Wales from 1950 to 1963 and a member of the House of Representatives for the Division of Cunningham from 1963 and a Minister of the Crown from 1972 to 1975, places on record its appreciation of his long and meritorious public service and tenders its profound sympathy to his family in their bereavement. Mr President,Rex Connor was the son of a waterside worker from the city of Wollongong, a city which he was to serve faithfully throughout his life. He was dux of Wollongong High School, and subsequently qualified as a solicitor by working in a solicitors office and studying part time for the Solicitors Admission Board Course. He had a long and notable record of public service. For six years he was a member of the Wollongong City Council. In 1 950 he was elected to the New South Wales Legislative Assembly seat of WollongongKembla, which he held continuously until 1963 when he resigned to stand for Federal Parliament. He won the seat of Cunningham at the 1963 general election, and retained it until his death in Canberra yesterday. From December 1972 to October 1975, Mr Connor was Minister for Minerals and Energy and, on two occasions during that period, he served as Acting Prime Minister of Australia. Rex Connor had a great capacity for work. He enjoyed wide support in his electorate and in his Party. He was assiduous in looking after the affairs of his electorate. Doubtless his constituents recognised him as a committed nationalist, a committed socialist and a lifelong enthusiast for the Labor cause in which he so fervently believed. His primary interest, particularly in more recent years, was Australias energy resources. His policies on this issue were quite distinctive and controversial. As a Minister, he was unremitting in his determination to bring those policies to reality. While many disputed his minerals and energy program, none doubted for a moment the strength or sincerity with which he espoused his views. No one would deny the impact that Rex Connor had on this Parliament and in the wider international community through the pursuit of his beliefs. At all times since he joined the Parliament he exhibited complete loyalty to his Party and to his parliamentary leader. When he was in difficulty he made no attempt to clear himself at the expense of his colleagues. That of itself indicates an uncommon degree of dedication and commitment. Our late colleague was a significant member of the Parliament. He will be sadly missed. On behalf of the Government senators I express our deepest sympathy to his family.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[1]/continue[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","WRIEDT, Ken","ISW","Tasmania","N/A","Leader of the Opposition","397","On behalf of the Opposition I wish to associate Opposition senators with the motion that has just been moved by the Leader of the Government in the Senate (Senator Withers). As he has indicated, Rex Connor was a man who had a long parliamentary career, commencing in State politics in New South Wales. Like so many of his colleagues, especially those in the Australian Labor Party, he came from a very humble background but because of ability and commitment he established himself as one of the great figures not only of the Labor movement but also of this country for reasons which I will mention in a moment. I can recall Rex Connor when he was on the back bench in the days when we were in Opposition, before 1972. Although he was a very big man physically, as we know, he was a very quiet man, almost unobtrusive. At that stage he did not give any indication, at least to me, of the strength of feeling that he was to show later on when he eventually became a Cabinet Minister. Of course, it is for those 3 years as Minister for Minerals and Energy that most of us will remember him and, I dare say, that the history books will remember him.  The significant thing about him was that his contribution to this country changed not only the policy of the Australian Labor Party but also the policy of Australian governments, because there is no question that since 1972 there has been a much greater awareness on both sides of the Parliament and in the Australian community at large of the tremendous importance of the development of our natural resources. If there is one person to whom credit should be given for making us aware of that fact it is Rex Connor. His concept of a national petroleum and minerals authority to enable Australia to develop its resources to the benefit of Australia was unquestionably a great concept. Quite apart from the politics of it and of the controversies of 1975, I believe and I am sure that the majority of my colleagues believe that his grand design stands as well today in concept as it did then. It is a great shame that many of the events of 1975, especially his efforts to raise overseas capital to put that grand design into operation, were so misinterpreted and so misunderstood. He was not perfect in the execution of what he was trying to do any more than any of us were in the Ministry or anyone is in the present Ministry. As I represented him in this place throughout that time I was required to acquaint myself with all that went on. At no time did I find anything that suggested that he had acted improperly. Some might have said that he acted politically indiscreetly. That is a different thing from acting improperly or illegally. I believe that he and his departmental head at the time, Sir Lennox Hewitt, were both extremely careful in everything that they did. At no time did they bring Australias reputation into disrepute. I add that when I was in Switzerland in July 1 975 talking to Swiss bankers I was told by them that in no way did they consider Australias financial standing in the world to be any less for the efforts of Mr Connor to raise funds overseas. I believe that he was a great man and I think that his impressions and the effect of his policies will live for a long time on the Australian political scene. I am sure that some of my colleagues will also wish to speak in support of this motion. On behalf of the Opposition I indicate our sympathy to members of his family today when we grieve the loss of a great Australian.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","WEBSTER, James","KAS","Victoria","NCP/NP","Minister for Science","398","On behalf of National Country Party senators I express regret at the death yesterday of Mr Rex Connor. I feel that it can be said with conviction that no Minister in the Whitlam Labor Government was more resolute and determined in the pursuance of his belief than Rex Connor. That quality was demonstrated clearly to the nation during his three years as Minister for Minerals and Energy. It was a quality recognised and admired by political friends and opponents alike. Mr Connor was shadow Minister for Science for the greater pan of the time that I have been the Minister for Science and I acknowledge his interest in the science portfolio. On behalf of my colleagues I extend sympathy to Mr Connors family and his close friends. ","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MCCLELLAND, Douglas","KTA","NEW SOUTH WALES","ALP","N/A","398","I want to pay a personal tribute to the memory of Reginald Francis Xavier Connor, affectionately known by his friends as Big Rex. Rex Connor was a very great Australian and a tremendously vital man. He was very proud of the fact that he was an Australian and indeed he was very proud of the fact that he was born on 26 January, which is Australia Day. He was a fifth generation Australian, his greatgrandfather having settled in Wollongong as long ago as 1 836 in Market Street, the very street in which Rex lived at the time of his death. His grandfather and his father were members and proud members of the Labor movement. Everybody in this Parliament knows the service that Mr Connor gave Australia as a member of the House of Representatives and as a Minister of the Crown. That has already been mentioned. But as one who knew him for a long time and so well on his home base of Wollongong I want to mention something about what he did for the district which he represented and the people whom he served from 1 950 over the years that he was a member of the New South Wales Parliament and the Australian Parliament.  Firstly, as has been said by Senator Withers, the Leader of the Government in the Senate, Mr Connor was dux of Wollongong High School. He was elected as an alderman of the Wollongong City Council in 1938 and remained a member of that Council until 1 944. When he was elected in 1938 he successfully moved on the Council for the amalgamation of the then municipality of Wollongong and the municipality of Central and North Illawarra. He was elected as State member for WollongongKembla in 1950 and held that seat for the Labor movement until 1963 when, as has been said, he entered the Australian Parliament and served here for some 14 years. As the member for WollongongKembla in the New South Wales Parliament he contributed greatly to the development of Wollongong and its environs. He was responsible for the establishment of the newly amalgamated City of Greater Wollongong as a centre of State Government administration for southeastern New South Wales. He secured the planning and construction of Port Kembla inner harbour and the associated main roads system. He secured the construction of the important No. 6 Jetty in Port Kembla outer harbour and later of course the joint construction by the Commonwealth and State governments of the Port Kembla inner harbour coal loader. He was responsible for the development of the north Wollongong education area, the construction of Keira Boys High School and the subsequent transfer of that area of Wollongong High School. He was closely associated with the development of the university college on the same site, which in 1950 comprised merely three galvanised sheds and 50 students. He successfully pressed for the change of the University of Technology to the University of New South Wales and secured the establishment of extra faculties in Arts and Economics. He was closely associated with the growth and expanded construction of Wollongong Technical College and he was responsible for the construction of Berkeley, Port Kembla and Corrimal high schools. In association with his colleagues in the State Parliamentary Labor Party who served in that area at the time, Mr Rex Jackson who is now a Minister in the Wran Labor Government, and the late Mr Howard Fowles, a member for Illawarra in the New South Wales Parliament, Mr Connor secured the establishment of the Wollongong Teachers College which is now the Institute of Education. He was responsible for the construction of the Port Kembla District Hospital and the additions to the Wollongong District Hospital. Mr Connor also successfully moved a motion in the Labor Caucus in New South Wales in 1953 to amend the Liquor Act in order to liberalise the granting of club licences from the then restricted area. He is considered by many to be the father of the licensed club movement in New South Wales. He always believed that working men and women should be able to enjoy the benefits and facilities of licensed clubs as much as those who had the benefit of membership of very prestigious and salubrious institutions. He was closely associated with the development and financing of the Port Kembla Leagues Club, the Port Kembla Exservicemens Club, the Wollongong Leagues Club, the Corrimal Leagues Club and the Berkeley Sports and Social Club. He was active in reviving the credit union movement and was a very strong supporter of cooperative building societies. Continuously since 1 950, when he entered the New South Wales Parliament, he was the sole patron of the Illawarra Rugby League and subsequently the Illawarra Division, and was a strong supporter of the surf club movement. I first became acquainted with Rex Connor shortly after he was first elected to the New South Wales Parliament, during the byelection for the then seat of Bulli. When Rex Connor held a political rally in Wollongong, invariably I and a number of my colleagues were invited to attend. I shall never forget the tremendous reception that he received in Wollongong in 1975. As all honourable senators know, at that time he was under attack by all sections of the media and his political opponents. But as Rex Connor rose to speak in Wollongong City Hall that night the crowd rose with him. The roar of support was deafening and I know Rex was very much touched by it. The people whom he had served so well for so long showed their affection for him not only on that evening but also subsequently at the ballot box. In his own electorate of Cunningham in December 1975 Rex Connor polled a massive 6 1.7 per cent of the total vote recorded in the electorate. The people of Wollongong and Port Kembla, and all the electors of Cunningham, literally idolised him. The miners, the steel workers, the migrants and the pensioners were constantly on his doorstep seeking his advice, guidance and assistance. He was a great Australian and a great parliamentarian. Those who relied on him, those who knew him so well, the members of his family, his friends and colleagues will miss him greatly but remember him with pride and affection. Rex Connor was a man among men.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[4]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","MULVIHILL, James","KVK","New South Wales","N/A","N/A","399","I wish to be associated with the sentiments expressed by my deputy leader, probably on different grounds. Rex Connor entered Federal Parliament in the period mentioned by Senator Douglas McClelland after a reasonably easy passage on a selection ballot in which the New South Wales executive of the Australian Labor Party had had, more or less, to ease out a man who had not lived up to his position as a parliamentarian. The message I want to get through is that while Rex was regarded as a strong man, he was also a kind man. He was magnanimous. He was big enough to offer the secretary of the previous member a job. I think honourable senators would agree that at times when ones position is on the line, one wants staff loyalty. That is something that Rex never made a song about, but I think it showed his human qualities. I suppose that the problem for anyone who aspires to the national Parliament in a seat with the multitude of problems that Senator Douglas McClelland itemised is how to give personalised service. When I look across at Senator Guilfoyle, who represents the Minister for Immigration and Ethnic Affairs, I am reminded that although there is a multiplicity of nationalities in Wollongong, Rex Connor was not a man who asked the Senator to do his work for him. He found time to do his own work as well as being a Cabinet Minister.  I conclude by making one point about professionalism. I know that whether he be a member of the Liberal Party or the Australian Labor Party, a fluent speaker with 7 minutes in which to put his case before a selection committee is able to begin speaking in the first minute and conclude the last syllable in the seventh minute. My colleague, Senator Douglas McClelland, has served on that august body, the New South Wales Executive of the Australian Labor Party. Rex Connor was the only man I ever knew who came before the Executive to put his case as to why he ought to be elected, and who started spot on time, was not cut off in midair and did not end his remarks a minute before time. To me that was the mark of a professional. But I much prefer to remember Rex Connor as a man who was kind enough to take on the secretary of a man who, to say the least, had not been very kind to him in earlier days.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","OBYRNE, Justin","JYA","Tasmania","N/A","N/A","400","I should like to associate myself with this motion of condolence on the death of my colleague and friend, Rex Connor. Rex Connor was a great man in the true sense of the word. He was a great parent to his family and a great husband to his wife whom unfortunately he lost earlier this year. He was a great parliamentarian, a great statesman and a great Australian. When we have reason to speak thus of a man such as Rex Connor, the whole country must realise that we have lost one of our most outstanding citizens. I do not think that Australia or Australians have recovered sufficiently from the events that led up to the change of Government in 1975 to realise what a towering man Rex Connor was in his insistence that Australia and its resources should be for Australians. Because of his great capacity for research, he realised more than most the wealth in the mineral and offshore petroleum resources of Australia. He knew that these resources would follow the way of all resources in all colonial countries unless a strong stand were taken. Rex Connor lived long enough to see, unfortunately, the beginning of the sellout of those resources. Most of them are now in the hands of overseas owners and multinationals. The Australian people will have only the equity of the few jobs of the miners and the wood and water joeys. When the history of this great man is put in proper perspective, the people who belittled and denigrated him will be shown up for their dishonesty.  Very few people in this country gave Rex Connor a fair go. The Press were absolutely cruel to him. Those who knew him, those who were close to him and I sat next to him in our Party room for 8 years before we took office knew him as a soft and kind man, a thoughtful man. The nicknames, The Strangler and The Bruiser, were made up by the Press to denigrate this great man. He was not the type of fellow to press himself forward. He really was not an extroverted man. Because of this the Press took advantage of him and denigrated him. The people who run the country, the financiers, wanted to denigrate him because he was a threat to them. He told the truth about what the Australian people had as their heritage and how it should be developed for them and for future generations, including those who came to Australia from other countries to share it with us. He knew full well that unless someone spoke out in this way that heritage would follow the way of all our previous resources. That is what is happening today. Arrangements are being made to take our resources out of Australia and for us to get the least possible benefit from them. The arrangements that are being made for our benefit from our resources only amount to chicken feed. He was denigrated also by people in business. Some of the events that took place will be on record and I hope that historians will record them truthfully. I am certain that they will. Unfortunately, in the society in which we live many people die and leave us before their true worth is recognised. I pay this tribute to the man who, I believe, will be put down in the records of this country as being one of our most outstanding, courageous and idealistic men and one of our best visionaries. He was the man who saw the plan whereby Australia could become and remain one of the great continents and great nations on earth. Yet his word, his hopes and his ambitions were denigrated by many people. On an occasion like this when we all feel so sad about his passing, we can feel assured that if there is such a thing as everlasting life it comes when a man writes his name into his family and into the affairs of his fellow men. I believe that Rex Connor has done that with great credit and his name will remain written in bold letters in the history of this country.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[6]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","GIETZELT, Arthur","RG4","New South Wales","N/A","N/A","400","I wish to be associated for a number of reasons with the condolence motion that has been moved by the Government and supported by the Opposition. I think that Rex Connor can be properly described as one of the most significant politicians this country has produced. I have lost a close personal friend of some 30 years standing. My party and I have lost a political colleague of immense stature. I think, perhaps more importantly, the people of the South Coast of New South Wales have lost one of the most able representatives they have had in the national  Parliament. If one spoke to the people of Wollongong irrespective of their political points of view one would find an acceptance of the role that Rex had played in the development of that city and the way in which he had represented the diversity of his electorate in politics. I think that he was unique because he was one of the few men I cannot readily recall any women qualifying for this distinction who had served in the three arms of government. He served with distinction in each of those areas. Not many people are able to record that sort of achievement. The period he spent in the State Parliament which has been referred to was a very interesting period in his development because all things being equal and if he had stayed in the New South Wales Parliament he would have changed the historical development in the New South Wales political arena. Undoubtedly he had the capacity and the qualities that would have put him into the premiership. I have heard many of his colleagues refer to the fact that in the 1950s when the Labor Party was so badly divided over factionalism in New South Wales and Rex, with many people including myself, was associated with one particular point of view, many people felt that if he had not had the courage of his convictions and if he had not accepted that he had a responsibility to espouse those convictions he would have been considered for the position of leader of the State Parliamentary Labor Party. Like another one of his colleagues, the honourable member for KingsfordSmith (Mr Lionel Bowen), he found that the state of politics in the arena in which he was then working in New South Wales was such that he left that arena and came to the national Parliament. Of course, in a few short years within a decade he had made his mark by being elected to the shadow Ministry and, ultimately, to the Ministry. A great deal has been said about his capacity in that area. What has to be said in paying tribute to Rex is that he had a vision about Australia, a tremendous faith in Australia and a great belief that Australia could manage its affairs so that it could profit from the immense riches that exist in this country. So he became associated with endeavours to ensure that the Australian people, inheriting a rich continent, should have the right to benefit not only from the exploitation of those riches but also from the wealth that would flow from that exploitation. He gained that view as a result of the mining boom of the 1 960s. He lived to play a significant part in changing the policy of the Australian Government. I think some tribute to him is best expressed by referring to the fact that even Mr Anthony, whose views may be said to be poles apart from the views that Mr Connor expressed when he was Minister, finally agreed with many attitudes which had been stated and many policies which had been put into effect in the period in which Rex was a Minister of the Crown. It is a matter of regret that his illness finally overtook him. He never lost faith in the fact that sooner or later the Australian people would come round to his point of view. He fought for that point of view within the party room and at the last Federal Conference of our party which he attended at Terrigal in New South Wales where he made the important distinction that our natural resources should be developed by the public sector so that the tremendous benefits from such development would flow directly back to the Australian people. There is no doubt that his loss is a great one to his party, to many of us personally and to the nation. He was associated with the development of Wollongong as a city. When he went there it was a provincial town I do not think the people of Wollongong would object to that description. When he left it yesterday it was a very strong and thriving big city of New South Wales. He has left his mark in that development, as was pointed out by those who have spoken today. I would bc remiss if I did not pay tribute to Rex Connor as a person and a politician who has spent all his life serving his fellow man.","N/A","DEATH OF THE HONOURABLE R. F. X. CONNOR, M.P","/hansard/chamber.xscript/debate[1]/speech[7]/talk.start/para","N/A","N/A"
