"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. W. Kingsmill) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","469","I ask the Leader of the Government in the Senate, without notice ","MIGRATION FIGURES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Has be noticed that in an election leaflet issued by the Honk. G. Theodore, M.P., as campaign director of the Labour party at the 1928 election, the statement is made that Mr. Bruce brought 8,000 Italians, Greeks and Jugoslavs into Australia?  Are we to understand that the 2,120 Europeans other than British who came into Australia for the quarter ending 30th December, 1929, were brought in by Mr. Scullin?","MIGRATION FIGURES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/quote/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","1","DALY, John","JTL","SOUTH AUSTRALIA","ALP","VicePresident of the Executive Council","469","I have not seen the pamphlet referred to, and I do not know what the right honorable senator is entitled to understand from the figures quoted by him in the second portion of his question, but if he desires further information, I ask him to place his questions on the noticepaper. ","MIGRATION FIGURES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","469","I shall do so. ","MIGRATION FIGURES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/interjection/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","469","I ask the Leader of the Government in the Senate, without notice ","LISTENERSIN LICENCE FEES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Is he aware that the election leaflet, No. 11, issued by the Hon. E. G. Theodore, M.P., as campaign director of the Labour party at the 1928 election appealed to the electors For Free Radio, vote Labour, and definitely set out in paragraph (2) under the heading of  Broadcasting the promise of the abolition of listenersin licence fees? When is it proposed by the Government to carry out this promise? ","LISTENERSIN LICENCE FEES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","DALY, John","JTL","N/A","ALP","N/A","469","The Government made no such promise to the electors; it proposes to honour any promise it made tothem. ","LISTENERSIN LICENCE FEES","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","FOLL, Hattil","JZD","QUEENSLAND","NAT; UAP from 1931","N/A","469","Is the Leader of the Government in the Senate yet in a position to supply an answer to a question I have asked relative to a promise stated to have been made by the Acting Minister for Trade and Customs (Mr. Forde) that a bounty would be paid on beef? ","BOUNTY ON BEEF","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","DALY, John","JTL","N/A","ALP","N/A","469","I am not yet in a position to give the information. ","BOUNTY ON BEEF","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","469","I ask the Leader of the Government in the Senate, without notice ","ENTEETAINMENT COMPANYS PROFITS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Is it a fact that in the Melbourne Argus newspaper of 22nd March, 1930, under the heading of  Company News, there is a report of the operations of Amalgamated Pictures Limited for the year ended 28th February, showing that the net profit for the year is £21,480, compared with £10,531 for 1 92829?  In view of the general depression in industry and of the increased profits from amusements which these figures disclose, will the Government reconsider their decision not to tax picture companies before imposing any further taxation on industry?","ENTEETAINMENT COMPANYS PROFITS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/quote/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","1","DALY, John","JTL","N/A","ALP","N/A","460","The report referred to by the right honorable senator may have been published, but no one knows better than he does that the Government made no such promise. ","ENTEETAINMENT COMPANYS PROFITS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","PEARCE, George","K0F","N/A","ALP; NAT from 1917; UAP from 1931","N/A","460","As the Leader of the Senate has evidently not heard my question properly, I give notice that I shall ask it again tomorrow. ","ENTEETAINMENT COMPANYS PROFITS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/interjection/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Assent reported.","N/A","LAND TAX ASSESSMENT BILL","/hansard/chamber.xscript/debate[2]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","460","asked the Leader of the Government in the Senate, upon notice ","LIGHTHOUSE STEAMER CONSTRUCTION","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","In reference to the announcement by Ministers that it is intended to place orders for a new lighthouse steamer at a cost of over £100,000, and having regard to the urgent necessity for economy, will the Government, before proceeding with this proposal, invite the Public Accounts Committee to investigate the question of the necessity for such expenditure? ","LIGHTHOUSE STEAMER CONSTRUCTION","QUESTIONS","/hansard/chamber.xscript/debate[3]/subdebate.1[1]/question/quote/para","N/A","N/A"
