"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon.. Gordon Brown) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","FOLL, Hattil","JZD","N/A","N/A","N/A","396","Will the Leader of the Senate state whether the agreement between Australia and New Zealand was submitted to and approved by the Advisory War Council? ","AUSTRALIANNEW ZEALAND AGREEMENT 1944","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","KEANE, Richard","KE4","N/A","ALP","N/A","396","I am unable to answer the question, but I shall have the matter investigated and a reply will be furnished to the honorable senator ","AUSTRALIANNEW ZEALAND AGREEMENT 1944","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Employment of Women Fruit Processing","MANPOWER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","ASHLEY, William","K0W","N/A","ALP","N/A","396","On the 16th February Senator Lamp asked me, without notice, what action had been taken to call up the wealthy young women who spend a great deal of their time in hotel lounges. The Minister for Labour and National Service has supplied the following answer:  The cases of all women in the following categories have been examined, and action has been taken to divert those available to high priority work (a) women not gainfully employed; (b) single women aged 18 to 35 years. Action has been taken from time to time to check persons found in places such as hotel lounges, but in the main it has been found that these people are either shift workers, employees on holidays, or married women with domestic responsibilities.","MANPOWER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","ASHLEY, William","K0W","N/A","N/A","N/A","396","On the 18th February Senator Brand asked, upon notice  1.Will an instruction be given to the Deputy Director of Man Power in Victoria to divert compulsorily the necessary male and female labour from war industries to the canning of fruits? 2.Was such action taken last week in Queensland in order to supplement the volunteers for the canning of pineapples? The Minister for Labour and National Service has supplied the following answer : 1. Plans to mobilize sufficient labour, both male and female, for fruit processing in Victoria were made by the Directorate of Man Power some time ago. If it becomes necessary in the implementation of these plans, labour will be diverted temporarily from war industries. 2.Yes.","MANPOWER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","FOLL, Hattil","JZD","N/A","N/A","N/A","397","Will the Leader of the Senate state whether the Government will consider reopening with the signatories to the Atlantic Charter the subject of the terms of the charter, with a view to the inclusion of a fifth freedom, namely, freedom of opportunity? ","ATLANTIC CHARTER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","KEANE, Richard","KE4","N/A","ALP","N/A","397","The objective of the honorable senator will receive consideration. ","ATLANTIC CHARTER","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Deputations","MINISTER FOR THE INTERIOR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","LECKIE, John","KR9","N/A","N/A","N/A","397","In addressing a question to the Minister for the Interior, I express my pleasure at seeing the Minister back in his place, and evidently restored to health. Does he intend to persist in the attitude that he has so far adopted of refusing to allow members of Parliament to attend deputations that wait upon him concerning matters affecting his department? ","MINISTER FOR THE INTERIOR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COLLINGS, Joseph","K7P","N/A","ALP","N/A","397","I thank the honorable senator for his remarks regarding myself. Since I have never pursued the policy to which he has referred I can have no intention to continue to pursue it. If the honorable senator has in mind a certain incident on a specific occasion, I may say, in order that I shall not be accused of misrepresentation, that I received a deputation which I had agreed to hear, and refused to receive another deputation of which I had not been advised. ","MINISTER FOR THE INTERIOR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Welfare Officers Release of Personnel","AUSTRALIAN ARMY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/para","N/A","N/A"
