"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Deputy President (Senator Plain) took the chair at 3 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","CHAPMAN, John","K6I","N/A","N/A","N/A","545","asked the Minister representing the Minister for Trade and Customs, upon notice ","WINE BOUNTY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","1.How many gallons of wine have been shipped on which bounty has been paid?  2.What was the average price declared by the shipper? 3.How many gallons have been declared at ls. 6d. per gallon f.o.b. or under?","WINE BOUNTY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/quote/list/item[1]/para","N/A","N/A"
"0","1","0","0","0","0","0","1","CRAWFORD, Thomas","JRW","N/A","NAT","N/A","545","The honorable the Minister for Trade and Customs supplies the following answers: ","WINE BOUNTY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","CRAWFORD, Thomas","JRW","N/A","N/A","N/A","N/A","1.2,475,077 gallons.  2.The average f.o.b. sale price of wine exported under bounty is about ls. 10d. per gallon ex casks. 3.This information is not in the possession of the Department, and it would mean a considerable amount of work and take some time to obtain the particulars from the individual exporters.","WINE BOUNTY","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/quote/list/item[1]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","NEEDHAM, Edward","JXJ","N/A","N/A","N/A","546","asked the Leader of the Government in the Senate, upon notice ","KIDMANMAYOH CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","1.Does the Government intend to charge Man. Kidman and Mayoh interest on the money that waa due by them to the Commonwealth in connexion with the wooden vessels contract from the date of the decision arrived at by Sir Mark Sheldon?  2.If not, why? 3.What is the amount that Messrs. Kidman and Mayoh stilT owe to the Commonwealth in this matter?","KIDMANMAYOH CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/quote/list/item[1]/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","NAT","N/A","546","The replies to the honorable senators questions are as follow: ","KIDMANMAYOH CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","PEARCE, George","K0F","N/A","N/A","N/A","N/A","1 and 2. The Government is advised that interest is not payable. 3. £7,847 15s. ","KIDMANMAYOH CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/quote/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","LEAVE to Attend AGRICULTURAL Shows.","COMMONWEALTH BANK OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/para","N/A","N/A"
