"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Wednesday, 30 March 2022","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Slade Brockman) took the chair at 09:30, read prayers and made an acknowledgement of country.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I remind senators that the question may be put on any proposal at the request of any senator. ","Environment and Communications Legislation Committee","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.1/subdebate.2/speech/talk.text/body/p","The PRESIDENT ","(09:31):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That the following bill be introduced: A Bill for an Act to amend the Road Vehicle Standards (Consequential and Transitional Provisions) Act 2018, and for related purposes. Question agreed to.","Road Vehicle Standards (Consequential and Transitional Provisions) Amendment Bill 2022","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p[1]","Senator McKENZIE (Victoria—Minister for Emergency Management and National Recovery and Resilience, Minister for Regionalisation, Regional Communications and Regional Education and Leader of The Nationals in the Senate) ","(09:31):"
"0","0","0","1","1","MemberContinuation","207825","N/A","N/A","N/A","N/A","Senator McKENZIE: I present the bill and move:  That this bill may proceed without formalities and be now read a first time. Question agreed to. Bill read a first time.","Road Vehicle Standards (Consequential and Transitional Provisions) Amendment Bill 2022","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p[4]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","207825","N/A","N/A","N/A","N/A","Senator McKENZIE: by leave—I move:  That the provisions of paragraphs (5) to (8) of standing order 111 not apply to the bill, allowing it to be considered during this period of sittings. I table a statement of reasons justifying the need for this bill to be considered during these sittings and seek leave to have the statement incorporated in Hansard. Leave granted. The statement read as follows— STATEMENT OF REASONS FOR INTRODUCTION AND PASSAGE IN THE 2022 AUTUMN SITTINGS ROAD VEHICLE STANDARDS (CONSEQUENTIAL AND TRANSITIONAL PROVISIONS) AMENDMENT BILL Purpose of the Bill The bill amends the Vehicle Standards (Consequential and Transitional Provisions) Act 2018 to extend the end of the transitional period to 30 June 2023. Reasons for Urgency The transitional period provided by the Road Vehicle Standards (Consequential and Transitional Provisions) Act 2018 will end on 30 June 2022. Extension of the end of the transitional period is required to provide the road vehicle industry, which has been heavily impacted by COVID and global supply chain issues, with more time to transition to the new legislative arrangements provided by the Road Vehicle Standards Act 2018. It is time critical that the amending legislation be introduced and passed by Parliament in the 2022 Autumn sittings to provide certainty to industry stakeholders and inservice vehicle regulators ahead of the currently scheduled end to the transitional period. (Circulated by authority of the Deputy Prime Minister and Minister for Infrastructure, Transport and Regional Development) Question agreed to.","Road Vehicle Standards (Consequential and Transitional Provisions) Amendment Bill 2022","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p[8]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","207825","N/A","N/A","N/A","N/A"," I table the explanatory memorandum relating to the bill and move:  That this bill be now read a second time. I seek leave to have the second reading speech incorporated in Hansard. Leave granted. The speech read as follows— The Road Vehicle Standards Act 2018, and its subordinate legislation, introduced improved and simplified regulatory arrangements for importing and providing road vehicles for the first time in Australia. The new arrangements deliver on the Australian Governments commitment to apply nationally consistent vehicle safety, environmental performance and security standards while also meeting consumer expectations that they may purchase a broad variety of road vehicles. Each week around 24,000 road vehicles are being entered on the Register of Approved Vehicles so that they can be provided to the Australian market under the new regulatory arrangements. Consumers can purchase nearly 400 unique makes of road vehicles under these arrangements, and their choices continue to grow as more manufacturers and importers are approved to provide their vehicles under the new legislation. This bill does not make material changes to the new legislative requirements for importing and providing road vehicles, which received bipartisan support in late 2018 and have already been adopted by large segments of industry. Instead, this bill extends the transitional period for vehicle manufacturers and importers to fully conform to the new regulatory obligations from 12 to 24 months. The Australian Government recognised early that many businesses would require a transitional period during which they would provide road vehicles under certain provisions of the old legislation while aligning themselves to the new regulatory requirements. The Government provided a 12month period for this purpose in the Road Vehicle Standards (Consequential and Transitional Provisions) Act 2018. This period commenced when the new legislation was fully implemented on 1 July 2021. During the transitional period to date, almost all road vehicle manufacturers and importers have had to manage the severe impacts of the COVID pandemic on road vehicle inventories and global supply chains. The Australian Government has determined that a 12month extension of the transitional period is necessary and sufficient to assist businesses that have not already transitioned to the new legislation. The bill does not exempt any road vehicle manufacturer or importer from the requirement to transition to the new legislation in order to continue providing road vehicles to Australian consumers. The bill preserves the Governments intent that the Road Vehicle Standards Act 2018 will provide the legislative basis for ensuring fair competition across Australias automotive industry and consumer access to a variety of high quality and affordable road vehicles. The bill maintains the provisions of the new legislation, and the vehicle type approval optin arrangements that ceased in late 2021 are not being reopened. Road vehicle providers that have already transitioned to the new regulatory framework will be able to continue providing their vehicles using approvals granted to them under the new legislation. To sum up, the bill essentially provides additional time to transition to the Road Vehicle Standards Act 2018 to those businesses that need it without disrupting the commercial arrangements of road vehicle providers that have already transitioned to the new legislation. The bill delivers on the Governments objective to provide a fair, responsive and flexible legislative framework to support Australias automobile industry for the benefit of industry participants and consumers. Clear guidance will be provided to industry and the general public to ensure awareness of the extended transitional period, and information will be made available to support businesses to transition to the new legislation. Debate adjourned.","Road Vehicle Standards (Consequential and Transitional Provisions) Amendment Bill 2022","BILLS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech/talk.text/body/p[1]","Senator McKENZIE (Victoria—Minister for Emergency Management and National Recovery and Resilience, Minister for Regionalisation, Regional Communications and Regional Education and Leader of The Nationals in the Senate) ","(09:33):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That the Senate approves the advances provided under the annual Appropriations Acts for the year ended 30 June 2021. Question agreed to.","Advance to the Finance Minister","BUDGET","/hansard/chamber.xscript/debate[4]/subdebate.1/speech/talk.text/body/p[1]","Senator RUSTON (South Australia—Minister for Families and Social Services, Minister for Womens Safety and Manager of Government Business in the Senate) ","(09:34):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That these bills may proceed without formalities, may be taken together and be now read a first time. Question agreed to. Bills read a first time.  I move: That these bills be now read a second time. I seek leave to have the second reading speeches incorporated in Hansard. Leave granted. The speeches read as follows— APPROPRIATION BILL (NO. 3) 20212022 SECOND READING SPEECH Today, the Government introduces the Additional Estimates Appropriation Bills. These Bills are: Appropriation Bill (No. 3) 20212022; and Appropriation Bill (No. 4) 20212022. These Bills underpin the Governments expenditure decisions. Appropriation Bill (No. 3) 20212022 seeks approval for appropriations from the Consolidated Revenue Fund of just over $11.9 billion. These bills ensure there is sufficient appropriation to cover estimates variations related to existing programs, for instance changes in costs for demanddriven programs. These bills also pay for the first year costs for measures announced in the MidYear Economic and Fiscal Outlook and subsequently announced new measures. Importantly, these bills also provide additional funding to support the Governments response to the COVID19 pandemic through purchases of additional Personal Protective Equipment for the National Medical Stockpile and the national COVID19 vaccine rollout, reflecting the latest health advice about dosage intervals. Through this Bill the Department of Health will receive nearly .$2.9 billion, the majority of which is for COVID19 response programs, and a further $741 million of additional funding support for senior Australians. The Bill also provides $2.8 billion in additional funding to the Department of Social Services for payment to the National Disability Insurance Agency to continue to deliver the National Disability Insurance Scheme (NDIS). This increased NDIS funding ensures that those individuals with permanent and significant disability receive reasonable and necessary support to build capacity, increase independence and establish stronger connections with their community. The Department of Education, Skills and Employment will receive an additional $1.4 billion across a range of programs including an additional $73.9 million to support the child care sector, $102.4 million to support jobs in the post pandemic economic recovery and a further $1.096 billion to support vocational education and training. The Department of Defence will receive nearly $1.3 billion. This additional funding is primarily to support the implementation of recent Government decisions on Defence capability and to continue the Australian Defence Forces support for the Government response to the COVID pandemic. Full details of the proposed expenditure are set out in the Schedule to the Bill and the Portfolio Additional Estimates Statements tabled in the Parliament. I commend this Bill. APPROPRIATION BILL (NO. 4) 20212022 SECOND READING SPEECH Appropriation Bill (No. 4) 20212022, along with Appropriation Bill (No. 3) 20212022, which was introduced earlier, are the Additional Estimates Appropriation Bills for this financial year. Together, these bills ensure there is sufficient appropriation to cover estimates variations related to existing programs and measures. This Bill seeks approval for appropriations from the Consolidated Revenue Fund of approximately $4.033 billion. I now outline the most significant items provided for in this Bill. The Bill proposes $2.493 billion to the Department of Health primarily for the purchase of additional Personal Protective Equipment (PPE) for the National Medical Stockpile as part of the Government response to COVID19. I note that pressure for additional PPE in February and March 2022 is met on an expedited basis using the Appropriation (Coronavirus Response) Bills (No. 1 and 2) 202122. Accordingly Bill 4 addresses pressure for additional PPE from the months of April to June 2022. The Bill provides additional $424 million to the Department of Industry, Science Energy and Resources to support the construction of the Hunter Power Project by Snowy Hydro Limited. Additional funds are also provided to the Department of Finance to support the final stages of construction of Centres of National Resilience in Melbourne, Brisbane and Perth. This augments initial funding provided through Advances to the Finance Minister in 2021. Full details of the proposed expenditure are set out in the Schedule to the Bill and the Portfolio Additional Estimate Statements tabled in the Parliament. I commend this Bill.  Labor will support Appropriation Bill (No. 3) 20212022 and Appropriation Bill (No. 4) 20212022. They represent additional estimates for the 202122 financial year, with a total of $15.9 billion appropriated across the two bills—$11.9 billion in Appropriation Bill (No. 3) and $4 billion in Appropriation Bill (No. 4). The financial impact of these bills was incorporated into the budget bottom line as at the 202122 MYEFO, which was delivered last year. Its appropriate that we debate these bills the day after the budget was delivered. What we saw last night was a fall in real wages, a trillion dollars in debt and the risk of a second wasted decade. Under the Morrison government, the cost of living is skyrocketing, real wages are going backwards and working families are falling further behind. Nothing in this budget makes up for a decade of attacks on wages, job security and Medicare. Its defining features are pay that wont keep up with prices and almost nothing to show for a trillion dollars in debt. Its a ploy for an election, not a plan for a better future. Australians need a pay rise, not a patch job that leaves them $25 a week worse off. An economy that works for everyone starts with a government that actually delivers what it announces, and we know that this one never does. Its a budget that includes $3 billion of secret cuts that the government has hidden—$3 billion of secret cuts that the government has hidden. The Australian people will soon have a choice, and that choice is very clear: a Labor government led by Anthony Albanese will see budgets as an opportunity to plan for the future, not just plan for an election campaign; a leader who shows up, takes responsibility and wants to bring the country together versus a Prime Minister who can claim to do none of these things.  I rise to speak on Appropriation Bill (No. 3) 20212022 and Appropriation Bill (No. 4) 20212022. This government pretends that it can manage the economy, but all it really does is run up debt, keep wages down and waste money on rorts to keep itself in office. They have no macroreform or microreform agenda to deliver safe and secure jobs or to grow wages. Is there a single issue that faces our country that will be resolved by another three years of this lacklustre Dteam government? They failed at disaster response, they failed at wage growth, they failed to address growing skills shortages and they failed to stand up to China. Its just failure after failure with this government. Senator Concetta FierravantiWells let us in on why that is the case. Its the fraud at the head of a decaying government—Mr Morrison. The announcement of the Chinese base in the Solomon Islands shows the abject failure of the Pacific stepup and shows to all of us that this governments posturings as being tough on defence and strong on China are utterly failing to win the hearts and minds of our neighbours in the Pacific, and that failure matters. The economic ineptitude of this government is complete and total. Weve seen wages stagnate for nine years, weve seen key industries haemorrhage jobs or shut up entirely, like the car manufacturers, and weve seen the costofliving burden for ordinary Australians waking up every day continue to skyrocket. Theyre feeling more and more vulnerable, more and more insecure, not only in their own employment but in the sense of the future for them and their families. The economic model of this government—if I could be so generous as to call it that—is entirely shambolic. What happened to this governments supposed gasfired recovery announced with great fanfare in 2020? The fact is, there are now 10 per cent fewer jobs in the industry, and two of Australias oil refineries have closed during this term of government alone. Just think about the jobs, the jobs that are lost in that industry, despite the fanfare of the governments announcement. This is the government that positioned itself in public announcements as the saviour of the coalmining industry. But their track record tells a different story, and the truth simply does not align with the impressionistic painting of this government that its there for you. Make no mistake, last night we saw an urgent response to the cost of living because the governments only woken up to it in the last couple of weeks. For three terms they have allowed the conditions to exist that eroded safety and security for Australian families, increasing insecurity in work. They do not deserve another decade. They simply do not. As with all of the other budgets brought down by Josh Frydenberg, this one is about keeping his government in office by spending our taxpayer dollars like its their Liberal Party money to buy seats. This morning I heard Mr Chalmers, the opposition Treasurer, describe the reality of what happened overnight as the equivalent of this government using your dollars and attaching it to their how to vote. Its a vote buyer for a shortterm hit; thats all it is. This morning Mr Josh Frydenberg was completely unable and totally unwilling to answer reasonable questions about the $3 billion of cuts that lie on the other side of the upcoming election. And you can bet your bottom dollar that it will be coming out of your pocket. It wont come out of the pocket of multinationals or huge businesses that arent paying their fair share. It will be ordinary Australians, whove paid with wage stagnation, who will pay once again if we get this government back. This government does not deserve another term. The rorts under this government have reached unprecedented levels, with hardly a budget going by that doesnt overrule departmental and other expert advice in favour of their political agenda. Theyre not using our money to benefit the nation—putting money where its needed on merit—theyre out there with their colour coded charts figuring out how they splash money where its best for their election. That is not a plan for the country. Thats a plan for the Liberal Party and the disgraced Mr Morrison, whose own team dont even support him and are willing to put on the record that he is a man who lacks character, a man who will lie to the Australian people. The infrastructure agenda for this country for the last four years has been dictated by that set of colour coded spreadsheets, by a list of marginal seats, and by the Treasurers desire to save his own seat, to which he allocated a great amount of money for train station parking, commuter car parks which couldnt be delivered. In the end, hes had to pull the money. Thats how chaotic the governments votebuying exercises are. The $660 million commuter car park fund was a slush fund for Liberal marginal seat holders, so badly put together, so shambolic that, like the Treasurers own seat, several had to be cancelled due to it being completely unfeasible. Two were to be built next to stations due to close. Others have been announced and cancelled, and now were up to the reannouncement in time for the upcoming election campaign. My dad always used to say, Well, you can fool the people some of the time, but you cant fool them all the time. Australians cannot and should not be fooled into another term, a fourth term, of this government in decay. We know that 77 per cent of those funds, your Australian taxpayer dollars, were funnelled by the coalition into its own seats—77 per cent—despite the fact that they only have a bare majority in the House of Representatives. Its hardly representative of need, other than the need for this government to buy its way back into office. They do not have a plan for the future of the average Australian. Theyre merely about planning for their own futures, because for those opposite, those in government, its not about longterm infrastructure creation, its not about longterm jobs and secure jobs and creating jobs; its about keeping themselves in office. They dont care how much of your money they have to spend to do it, they will do it, even if it leads to gross mismanagement of our national economy. Every Australian knows about the sports rorts: Mr Morrisons sports rorts, the funnelling of hundreds of millions of dollars to Liberal and National held electorates in a desperate attempt to porkbarrel their seats. Although one minister fell on her sword, the money remained spent and Labor electorates missed out again. Its an economic campaign of punishment. The only savings this government seeks to find are in not spending any money in Labor seats they dont think they can win. If you live in a seat that they dont think they can win, they dont want to give you anything, even though its your money. They are not investing wisely; they are not investing fairly. They are investing in themselves and in a small part of our country. Thats because they have a miserly and small vision. Its time to be done with the Morrison government. Todays analysis in the Guardian shows that just 15 per cent of projects that were announced under the governments multibilliondollar infrastructure budget splurge have been endorsed by Infrastructure Australia, the very agency that is there to weigh up: where do we, as Australians, invest our money in our country to get the best value for our dollar? Only 15 per cent of the projects advanced by that body, Infrastructure Australia, were supported by the government. The rest of them they made up themselves for their own advantage. That is a failure of government. Its a sign of a rotten government that does not deserve another term. Imagine how much more debt theyre going to plunge us into over another three desperate years of trying to keep office, if they get back. If all of that wasnt low enough, the government even rorted the disaster relief fund. In the middle of one of the worst floods ever to hit the Northern Rivers, the government denied funding to the local government areas in the federal electorate of Richmond, which is so ably represented by my colleague Justine Elliot. She has worked so hard for her constituency, alongside Janelle Saffin at state level, and theyre fighting for a bit of a fair go. People there have everything theyve ever owned floating down the street and mud running through their houses, and the country has to wait for Mr Morrison not to show up—sad enough, he had COVID and we can accept that—but he could have sent someone. He could have sent someone to stand up and say: I see your suffering. I understand the trauma of your community and I will support you in your hour of need. But instead of doing the right thing, he failed to exercise a moral compass. He can pretend all he likes, but when Lismore was in flood and in need not only did he not show up but he didnt even bother to send somebody to represent him and do the job that we have a right to expect of our leaders. The fact is that, when the rain falls and the fires burn, disaster doesnt discriminate—whether youre a Labor voter or a Liberal voter or whether its a Labor seat or a Liberal seat. Disasters upend lives and they ruin dreams. People can be powerfully resourceful and can do a great job in their communities, and they will. Australians will rise to the challenge. But there are some things that are bigger than what just a handful of people can do. That is why we collectively elect a government. That is why we pay our taxes. Its so that the government can wisely invest our money to ensure we all benefit, were all protected and were all looked after—not in an arbitrary, selfish way that gives them a good grab for the TV or the radio but in a way that actually supports a community in need. Every single time in the last three years of Mr Morrisons shambolic and morally bankrupt government, he has failed that test. Given that, its no wonder that he shut down entire streets. Its because hes too cowardly now to meet locals anywhere in the Northern Rivers of New South Wales. I want to talk about debt. The clarion call from former Prime Minister Tony Abbott was that Australia had to live within its means, that we had to address an alleged debt and deficit disaster. But, right now, thanks to the rorts and the many wasted programs, the Liberals and their junior partners, the Nationals, have raised Australias debt to nearly $1 trillion. That is five times the level of debt that Labor left when we left office. Mr Abbott called it a debt and deficit disaster. Look at what this Liberal government that pretends to be a great economic manager has done to our country. What do we have to show for it? I was in the seat of Parkes, talking to people in Dubbo, Wilcannia, Cobar, Broken Hill and out at the Menindee Lakes at Sunset Strip. How did they benefit from the regional infrastructure program that funded a swimming pool in North Sydney? Those opposite laugh when I point that out to them. They know that this government has completely walked away from telling the truth to Australians. Its so twisted, bitter and cynical in its representation of what theyve done to this country. There have been so many Liberal lies, just like the ones about there being no cuts to the ABC, no cuts to education and no cuts to health. Every Australian knows that this government is unfit to govern. It certainly has no economic credentials on which to stand other than its own fanfare of a mythology about the Liberals being good with money. Australians deserve better. They deserve value for money and they deserve integrity in government.  I firstly would like to thank those senators who have contributed to this debate. These additional estimates appropriation bills—the Appropriation Bill (No. 3) 20212022 and the Appropriation Bill (No. 4) 20212022—seek authority from the parliament for additional expenditure of money from the Consolidated Revenue Fund. Passage of the bills will ensure continuity of government programs and commencement of new activities agreed by the government since the 202122 budget and the Commonwealths ability to meet its obligations for the remainder of 202122 as they fall due. Details of the bills were considered in the additional estimates process. Once again, I thank all senators for their contributions and commend these bills to the Senate. Question agreed to. Bills read a second time.  No amendments to the bills have been circulated. As no senator requires a committee stage, I shall call the minister to move the third reading.  I move: That these bills be now read a third time. Question agreed to. Bills read a third time.","Appropriation Bill (No. 3) 20212022, Appropriation Bill (No. 4) 20212022","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1[1]/subdebate.2[1]/speech/talk.text/body/p[1]","Senator RUSTON (South Australia—Minister for Families and Social Services, Minister for Womens Safety and Manager of Government Business in the Senate) ","(09:34):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I move:  That these bills may proceed without formalities and be now read a first time. Question agreed to. Bills read a first time.","Supply Bill (No. 1) 20222023, Supply Bill (No. 2) 20222023, Supply (Parliamentary Departments) Bill (No. 1) 20222023","BILLS","/hansard/chamber.xscript/debate[5]/subdebate.1[2]/subdebate.2[1]/speech/talk.text/body/p[1]","Senator HUME (Victoria—Minister for Superannuation, Financial Services and the Digital Economy and Minister for Womens Economic Security) ","(09:55):"
