"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President (Senator the Hon. Gordon Brown) took the chair at 3 p.m., and read prayers","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","COLLETT, Herbert","K7M","N/A","N/A","N/A","1145","In the event of the Senate adjourning this week for a short period, will the Minister for Supply and Shipping arrange for the information sought in questions on notice to be forwarded to honorable senators instead of being retained until the Senate reassembles after Easter ? ","QUESTIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","ASHLEY, William","K0W","N/A","ALP","N/A","1145","I shall advise Ministers to forward to the honorable senators concerned, information obtained in reply to questions on. notice. ","QUESTIONS","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","MACDONALD, Allan","KS7","N/A","N/A","N/A","1145","When will the Minister for Supply and Shipping be able . to inform the Senate of the date when the resumption of the interstate shipping service between Sydney and Fremantle can be expected ? 1 If he is unable to give such information at this juncture, will he supply it to the Senate at a Inter hour of the day? ","SHIPPING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","ASHLEY, William","K0W","N/A","ALP","N/A","1145","All honorable senators are aware of the interruption caused to shipping by the strike on the waterfront in Sydney; and honorable senators opposite have urged that following the settlement of that strike, priority should be given to the unloading of foodstuffs on vessels tied up in that port. Ordinary interstate shipping services will be resumed when that work is completed. ","SHIPPING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Victorian, South Australian  and Tasmania!* Supplies","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/para","N/A","N/A"
"1","0","0","0","0","0","0","1","HAYS, Herbert","KOJ","N/A","N/A","N/A","1145","I ask the Minister representing the Minister for Commerce and Agriculture what success has been achieved as the result of. the Governments decision to* operate a weight and grade system as a basis, of settlement of the dispute between the Government And .the meat vendors in Victoria? ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","ALP","N/A","1146","I shall bring the honorable senators question to the notice of the Minister for Commerce and Agriculture. ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","SHEEHAN, James","K5X","N/A","N/A","N/A","1146","With relation to the meat shortage in Melbourne and in Adelaide. is it not a fact that the present dispute is one between the graziers on the one hand and wholesale butchers on the other, and that the Government intervened in order to ensure that the graziers should receive ceiling prices for their stock and consumers should be enabled to purchase meat at the fixed retail prices? ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","N/A","N/A","1146","The honorable senator has a fairly good grasp of the situation. ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","GIBSON, William","KAY","N/A","N/A","N/A","1146","I ask the Minister representing the Minister for Commerce and Agriculture whether it is a fact that the graziers are prepared to accept the ceiling prices that have been fixed for their stock. Is it also a fact that the butchers have decided to appraise stock at their own valuation as one man? Does the Minister blame the producers for not sending their stock to market to be appraised by one man at values below the ceiling rates? ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[3]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","N/A","N/A","1146","I shall direct the honorable senators question to the Minister for Commerce and Agriculture and supply him with an answer in due course. ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[3]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","OFLAHERTY, Sidney","JYY","N/A","N/A","N/A","1146","Is the Minister aware that trouble in the meat industry, similar to that which has been experienced in Victoria for some weeks, is now occurring in South Australia, particularly in the metropolitan district, and, if so, can he say whether the man responsible is the same person who is assessing meat prices in Victoria for the master butchers? Further, can he give to the Senate an indication of the steps taken by the Government to overcome the impasse between the suppliers of stock and the butchers ? ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[4]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","N/A","N/A","1146","I shall not answer the honorable senators question at length, but I assure him that the provision of adequate supplies of meat to the people is being thoroughly examined by all of the appropriate authorities and every endeavour is being made to overcome the difficulties. Probably the major difficulty arises from adverse seasonal conditions which have caused a shortage of supplies of stock. I am hopeful that in the flush season disputes like the present dispute will become things of the past. ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[4]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","HAYS, Herbert","KOJ","N/A","N/A","N/A","1146","In view of the request made by the Premier of Tasmania to the Commonwealth, following a conference in Tasmania representative of the butchers, stockraisers and the Government of that State, that all restrictions in respect of the meat trade, including prices control and rationing, be removed, what steps, if any, has the Government taken to give effect to the unanimous wish of the people of Tasmania? ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[5]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","N/A","N/A","1146","I have received no information concerning the result of the conference to which the honorable senator refers. The position in the meat industry in Tasmania has been under review for some time. I shall bring the honorable senators question to the notice of the Minister for Commerce and Agriculture. ","MEAT","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[5]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","FINLAY, Alexander","JZ8","N/A","N/A","N/A","1146","As the cost of building homes, is now so high and interest payments on housing loans constitute so large a proportion of weekly repayments by home builders, I ask the Minister for Supply and Shipping whether the Government can do anything to provide loans for home building at reduced rates of interest? ","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","ASHLEY, William","K0W","N/A","ALP","N/A","1146","The Minister for Works and Housing has already brought to the notice of the States the high cost of home construction. I shall bring to the attention of the Treasurer the honorable senators request that interest rates on housing loans be reduced. ","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","COLLETT, Herbert","K7M","N/A","N/A","N/A","1146","asked the Minister representing the Minister for Works and Housing, upon notice  1.In view of the high and everincreasing; cost of housing construction, will the Minister review his decision not to hold on inquiry into the causes; or, alternatively will he direct that the Commonwealth Prices Commissioner make a public statement setting out the items required for building construction which have risen in price and the causes of such rises? 2.Will the Minister also indicate the course of action proposed to be taken by the Government to bring about an early reduction of such costs?","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","ARMSTRONG, John Ignatius","K0C","N/A","ALP","N/A","1147","The Minister forWorks and Housing has supplied the following answer:  1 and 2. The position has been discussed with the Minister for Trade and Customs, and a statement will be prepared by the Commonwealth Prices Commissioner setting out the changes in costs of important building materials since the outbreak of war with a short summary of the reason for the increases.","HOUSING","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","MACDONALD, Allan","KS7","N/A","N/A","N/A","1147","In view of persistent press rumours of a possible shortage of sugar in this country, will the Minister for Trade and Customs make a comprehensive statement on the matter as early as possible, and give an assurance that adequate steps are being taken to ensure the availability of sufficient sugar to meet our domestic requirements and to permit of the export of the largest possible quantity to our kith and kin in the old country? ","SUGAR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COURTICE, Benjamin","JQY","N/A","N/A","N/A","1147","I shall be very happy to accede to the honorable senators request. ","SUGAR","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[5]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","ARMSTRONG, John Ignatius","K0C","New South Wales","ALP","Minister for Munitions","1147","by leave Last weekend a newspaper version of two paragraphs of the Auditor Generals Report for the year 194546, which was tabled in the Parliament last Friday, gave a somewhat inaccurate impression of certain contracts made during the war by the Department of Aircraft Production. To correct this impression I point out that the wartime contracts of the Department of Aircraft Production were arranged with proper authority and that the financial transactions were carried out in accordance with Treasury procedure. The winding up of the extensive wartime contracts of the Department of Aircraft Production is a matter to which unremitting attention is being given by officers of the Aircraft Production Division of the Department of Munitions, which now incorporates the Department of Aircraft Production.  The first allegation in the newspaper statement is that  the extent to which advances totalling £14,375,000 and materials from overseas sources valued at £1,790,000 have been utilized for the purposes of production is not recorded in the departmental accounts . The contractor in this case is Commonwealth Aircraft Corporation Proprietary Limited. The reply to this allegation is that details of advances of both cash and materials are segregated in the departmental records against each individual major contract, and that these advances are being adjusted as final costs of the respective projects become available. The contracts between the Commonwealth and this company were subject to review by a special committee that was appointed by the Treasurer during the war. The committee recommended the project margin and the financial bases of these contracts, and the recommendation was approved by the Treasury. The committee, which consisted of the then Director of Finance of the Department of Munitions, the Director of Finance of the Department of Aircraft Production, and a representative of the Treasury, appointed an officer who was then employed by the Defence Division of the Treasury to make a special investigation of the financial accounts of the company. As a Treasury officer, he completed his investigations in respect of the war years ended the 30th September, 1943, and, after he had returned to private practice as a chartered accountant, he was retained by the department to make a. similar investigation in respect of the two years ended the 30th September, 1945. In view of his special knowledge, it is proposed again to retain this officer to make a similar investigation in respect of the financial year ended the 30th September, 1946, the accounts for which will be available shortly. It should be noted that the last report of this officer was completed since the 30th June, 1946, that is, after the completion of the Auditor Generals Report. The second newspaper allegation is that  another contractor was supplied with materials valued at £7,375,000., and with advances totalling £9,800,000, although formal agreements between the Commonwealth and the company had not been completed . This refers to the contract allotted to De Haviland Aircraft Proprietary Limited, of Sydney, for the manufacture of the Mosquito aircraft. The financial accounts of this company are subject to continuous cost investigation by departmental officers both technical and finance and this investigation lias fully covered the companys project since its inception. It is true that a formal agreement was not completed during the war period in respect of the Mosquito aircraft contract, but the project was covered contractually between the Commonwealth and the company in the form of an exchange of letters and formal orders. The negotiations preparatory to the completion of a formal agreement, which in the circumstances was not an urgent matter, extended over a long period and, in fact, these negotiations have just been completed. All points at issue have been determined and the company has recently indicated that it is prepared to sign an agreement along the lines of a draft which has formed the basis of the discussions with it. The statement that the basis for subcontracting under this major contract had been determined and that departmental cost investigation was proceeding in regard to subcontractors accounts  is merely a statement of fact, as also is the statement that the project allotted ,to the De Havilland Company, which originally was for the production of 370 aircraft, was, with the termination of the war, reduced to a total of 209. This contract will not be completed at the present reduced rate of production until June, 1948. The final costs of these large and complex contracts can not be determined until the projects have been completed and actual costs of materials and equipment supplied from overseas become available. The department has found it necessary to charge out  on consignment  large quantities of materials and equipment at estimated prices pending the receipt of actual .costs from the British Air Ministry, by which the overseas supplies were arranged. In conclusion, I assure the Senate that full and complete records of all the transactions of this division have been properly maintained as required by the Treasury, and whilst there have been delays in some cases in effecting adjustments as between the departmental books and the contractors accounts, such delays are unavoidable because of factors beyond the control of the department.","Department of Aircraft Production Contracts","AUDITORGENERALS REPORT","/hansard/chamber.xscript/debate[2]/subdebate.1/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","News Service of Australian Broadcasting Commission : (Statement .by Sydney  Daily Telegraph .","N/A","BROADCASTING","/hansard/chamber.xscript/debate[3]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","BROWN, Gordon","10000","N/A","N/A","N/A","1148","Yesterday Senator Amour made a statement by leave, in the course of which he asked me a question with regard to the banning of the reporter responsible for a recent article in the Sydney Daily Telegraph*, or any other member of .the staff of that newspaper., from the precincts of the Parliament. Senator Amour claimed that the Daily Telegraph had distorted facts ki a report which it published concerning the establishment by the Australian Broadcasting Commission of an independent news service. The matter arose from a report of evidence given before the Broadcasting Committee. Senator Amour claimed that the committee, having been appointed by statute, has the same rights, privileges and immunities as the Parliament. I did not answer his question at the time, because I wished to consider the matter before making a statement.  Both the Daily Telegraph and the Sunday Telegraph, have published matter on several occasions which has incurred the condemnation of members of the Commonwealth Parliament and of the present Parliament.","N/A","BROADCASTING","/hansard/chamber.xscript/debate[3]/speech[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","LECKIE, John","KR9","N/A","N/A","N/A","1148","The Daily Telegraph is not the only newspaper which does that. ","N/A","BROADCASTING","/hansard/chamber.xscript/debate[3]/speech[1]/interjection/talk.start/para","N/A","N/A"
