"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The President took the chair at 2.30 p.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Senator PLAYFORDlaid upon the table the following papers :","N/A","PAPERS","/hansard/chamber.xscript/debate[1]/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Final Report of Royal Commission on the Butter Industry.  Pursuant to the Customs Act 1901 Amendment of Regulation No. 101 ; and repeal of Statutory Rules1905, No. 30(Provisional Regulation), Statutory Rules 1905, No. 48.","N/A","PAPERS","/hansard/chamber.xscript/debate[1]/quote/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","187","asked the Minister representing the Minister of External Affairs, upon notice ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Are the AgentsGeneral of the States in London supplied with Commonwealth Statutes, Gazettes, Hansard, and other official publications ; if not, will the Government make arrangements for their being so supplied? ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/question/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PLAYFORD, Thomas","K0X","N/A","Protectionist","N/A","187","The answer to the honorable senators question is as follows: ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","1","0","1","PLAYFORD, Thomas","K0X","N/A","N/A","N/A","N/A","The AgentsGeneral are supplied with all official publications with the exception of Hansard, which is supplied only to the AgentsGeneral for Victoria, South Australia, and Western Australia. The other AgentsGeneral have now asked to be supplied with copies of Hansard. The distribution of Hansard is under the control of Parliament. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/quote/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","187","The AgentGeneral for Victoria receives forty copies of Hansard as arranged by Sir Edmund Barton, before there was any President or Speaker, for distribution to the other ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PLAYFORD, Thomas","K0X","N/A","Protectionist","N/A","187","AgentsGeneral in England and to other persons. We do not know exactly to whom, the copies have been sent, but we have called for a list of the names of the receivers. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","187","Understanding, sir, that you and Mr. Speaker have the distribution of Hansard in your hands, I desire to ask whether you will arrange for all the AgentsGeneral to be supplied with copies? ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","187","I understand that they are all supplied. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[3]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","187","My question was prompted by a complaint on the part of the AgentGeneral for Western Australia that he was kept in the dark because he was not furnished with any official documents. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[4]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","187","I think that the honorable senator is mistaken. The complaint of the AgentGeneral for Western Australia was that the copies of Hansard were sent to him only once a month, and he thought that he ought to receive them once a week. He said that if he received the copies once a month he had not time to read them, but otherwise he would have time. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[5]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PEARCE, George","K0F","N/A","N/A","N/A","187","May I ask, sir, that you will make arrangements to have the copies sentweekly? ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[6]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","187","We have made arrangements. ","COMMONWEALTH PUBLICATIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[1]/answer/continue[7]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","PLAYFORD, Thomas","K0X","N/A","Protectionist","N/A","187","May I point out, sir, that you did not inquire whether the notice of motion, standing in my name, and relating to the resumption of the proceedings on the Kalgoorlie to Port Augusta Railway Survey Bill, was to be taken as formal or not formal ? ","FORMAL MOTIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PRESIDENT, The","10000","N/A","N/A","N/A","187","Under the Standing Orders it does not. come within the category of those motions which may be taken as formal. ","FORMAL MOTIONS","QUESTIONS","/hansard/chamber.xscript/debate[2]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
