"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Sir Alister McMullin) took the chair at 1 1 a.m., and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","BROWN, Gordon","K6P","N/A","N/A","N/A","211","I direct a question to the Minister for National Development. Is not his department in close touch with activities in the field of synthetic oil production? From his undoubtedly wide knowledge, will the Minister inform the Senate and the people of Australia of the advances made in the last year or so in this particular arena? Is there any immediate prospect of Australia using its coal resources for the production of oil, or is the Government banking on the discovery of flow oil? ","OIL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","SPOONER, William","K7A","N/A","LP","N/A","211","There are so many technical angles to the question that Senator Brown asks that it is really difficult for me to give an answer. The way in which the Government approached this problem was to appoint a committee consisting of scientists and business people four or five months ago and to charge that committee with the responsibility of looking at all the research work being done in Australia by the various governments and industries to see whether there was overlapping. The committee was also asked to consult with the various people concerned and then give an opinion as to whether the research programme was being directed along the right channels.  I think we are very fortunate in the members whom we have on that committee. They are really good scientific men. and businessmen. The committee has been operating for only a few months and I have not yet had any report from it. Taking the matter from there, I think that what Senator Brown asks me to do is to express opinions as to what is happening. The best reply I can give to that request is to say that this situation has arisen in other countries. In Great Britain a similar committee has been appointed, the problem there being much more urgent than ours is. If one were to offer a general answer I think I should he correct in saying that the consensus of professional and scientific opinion is that a process has not yet been evolved by which oil can be produced from coal on an economic basis in competition with natural flow oil.","OIL","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","LILLICO, Alexander","KRG","N/A","N/A","N/A","211","I direct a question to the Minister representing the PostmasterGeneral. As television receivers are very popular on the north coast of Tasmania, largely b;cause of Bass Strait being a good conveyor of signals, and as the owners of receivers in this locality pay the same licencefee as do the people within the normally recognized range of transmitters, will the PostmasterGeneral investigate the possibility of reducing or eliminating the duplicating of programmes received in that area from Brisbane and Melbourne, which duplication, I understand, occurs mainly on channel 2? ","TELEVISION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","COOPER, Walter","JQP","N/A","N/A","N/A","211","I am advised by the engineers of the Australian Broadcasting Commission that this is one of the problems associated with the early development of television, and that they are inquiring into it. They know the effect of Bass Strait upon reception and they hope to be able, at an early date, to make reception better. ","TELEVISION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","KENNELLY, Patrick","KPK","N/A","N/A","N/A","211","I preface a question, which I direct to the Minister for Civil Aviation, by saying that last Thursday, in answer to a question, he promised that he would make available a report submitted to him by the former chairman of the Australian National Airlines Commission, Mr. Warren McDonald, as soon as he had completed his study of it and made his comments upon it. As it is now three months since the Minister received the report, has he yet completed his study of the document? If he has not, when does he expect to do so? I shall be very interested to peruse the document, in view of the Ministers statement last Thursday. ","CIVIL AVIATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[1]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PALTRIDGE, Shane","JZY","N/A","LP","N/A","211","I appreciate the honorable senators quite genuine and objective interest in civil aviation and in this report. I am not yet in a position to make the report available. It is true that it was presented three months ago. It is equally true that it represents the views of a man who was closely associated with the civil aviation industry over a lengthy period and that, as a result, there is much in it that requires a good deal of study.  Although Mr. Warren McDonald is no longer connected with civil aviation, as recently as last Thursday I was happy, because of the interest that this report has created, to have a further discussion with him on some aspects of the report in an attempt to get clarity on some of the issues that he raised. I can only repeat that I shall make the report available just as soon as my study of it is complete. Without committing myself, as I do not intend to rush my consideration of the report, I do not think it will be available in the near future. It will probably be a month or six weeks before the report is available, but by that time 1 shall be happy to let the honorable senator have it.","CIVIL AVIATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[1]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","WRIGHT, Reginald","KBW","N/A","N/A","N/A","212","I direct a supplementary question to the Minister. Will he consider a possible point of view that if the study continues indefinitely it may be assisted by a contemporaneous study by members of the Parliament? ","CIVIL AVIATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/question[2]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","PALTRIDGE, Shane","JZY","N/A","N/A","N/A","212","No. I do not think that that would be the case, because many of the points raised by Mr. McDonald in the report relate to the administration of civil aviation and the position of the Department of Civil Aviation visavis the operators in this country. ","CIVIL AVIATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/answer[2]/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","1","BENN, Archibald","K1T","N/A","N/A","N/A","212","I wish to ask the Minister representing the Treasurer a question. Will the Minister ascertain from the Treasurer the cause of the delay in reaching a decision on the application for compensation made by Ronald Roberts, of Auchenflower, Brisbane, who was injured when undergoing national service training? ","COMMONWEALTH EMPLOYEES COMPENSATION","QUESTIONS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
