"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Wednesday, 12 February 2020","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT (Senator the Hon. Scott Ryan) took the chair at 09:30, read prayers and made an acknowledgement of country.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," I remind senators that the question may be put on any proposal at the request of any senator. ","N/A","COMMITTEES","/hansard/chamber.xscript/debate[2]/subdebate.2/speech/talk.text/body/p","The PRESIDENT ","(09:31):"
"0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"," As I advised the Senate in my letter dated 11 February 2020, I have indicated to Senators Farrell and Faruqi that the government needs more time to prepare a response to the relevant Senate order for the production of documents, and I intend to table these responses to the Senate by no later than 12 pm on Thursday 13 February 2020. It is not uncommon for governments of both persuasions to require additional time to conduct a thorough and exhaustive search of all relevant documents. I thank the Senate.   The Senate agreed to an order on 5 February 2020 which requires the Minister representing the AttorneyGeneral to table advice provided to the AttorneyGeneral, including by the Australian Government Solicitor, in relation to the legal authority of the Minister for Sport to undertake an approval role for funding decisions under the Community Sport Infrastructure Program. The AttorneyGeneral wrote to me providing advice in relation to this order, which I have accordingly tabled. It is a longstanding practice of successive Australian governments not to disclose privileged legal advice. Australian governments not disclosing privileged legal advice is a wellestablished convention and one that has been reiterated on a number of occasions. Notably, former Labor government AttorneyGeneral the Hon. Gareth Evans AC, QC in 1995 said: Nor is it the practice or has it been the practice over the years for any government to make available legal advice from its legal advisers made in the course of the normal decision making process of government, for good practical reasons associated with good government and also as a matter of fundamental principle. More recently, in 2011, another former Labor minister, the Hon. Joe Ludwig, put the position as follows: To the extent that we are now going to go to the content of the advice, can I say that it has been a longstanding practice of both this government and successive governments not to disclose the content of advice. I also note that, in the correspondence provided to the Senate, the AttorneyGeneral has reiterated the advice of former Attorneys as well as Gareth Evans AC, QC: the Hon. Daryl Williams QC and the Hon. Philip Ruddock MP. The government maintains that it is not in the public interest to depart from this established position which has been maintained over many years by successive governments. It is essential that privileged legal advice provided to the Commonwealth remains confidential. Access by government to such confidential advice is in practical terms critical to the development of sound Commonwealth policy and robust lawmaking.  I move: That the Senate take note of the explanations. Or lack thereof! Im unsurprised that they are leaving the chamber, just as they are trashing our democracy in the way they are dealing with this disgusting political coverup. That they have refused to table the documents speaks to that coverup and demonstrates yet again the disregard in which this government holds the Australian democracy. This is all about protection of the Prime Minister, who is up to his neck in the sports rorts scandal. Well, Ive got some news for the government: its too late. Its too late for a coverup when youve already been caught. And, having been caught, Mr Morrison had only one chance to make good with the Australian people, and that was to fess up—just front up. But, as always with ScoMo, Mr Morrison is too clever by half, and, once again, he diminishes himself and his office by doubling down on the crime as he tries to cover it up. He has been caught redhanded but is pretending theres nothing to see. But we can all see it, and the Australian people can all see it, because noone believes this was a solo effort by Senator McKenzie. If this Prime Minister has demonstrated anything, its that he calls the shots in this government. He drives the politics. He doesnt have a plan, but he drives the politics. Remember last year, when Ms Leigh Sales asked him who would be in charge of his government and who would be making decisions. He said, I will. And that applies to the sports rorts just as it applies to every other aspect of the political strategy in which he has been engaged. Senator Colbeck has not complied with the order to table the spreadsheet colourcoding over 2,000 grant applications under the CSIP by the party that held the electorate. But we know the spreadsheet already exists; it has existed for a very long time. Do you know how we know that? It has been reported on extensively and was referred to in the AuditorGenerals report. There is this claim that he needs more time. Well, this government has had plenty of time. They have had weeks. All they had to do was to press send on a document on the desktop. The reason they have not tabled the spreadsheet is not that they need more time. Does anybody believe that? It is that they want to hide it. This spreadsheet is the means by which this government has misallocated millions of dollars of taxpayers money against the recommendations of Sport Australia. The AuditorGeneral found that taxpayer funds were abused for party political purposes. Its that simple. No wonder the government wants to hide the evidence that demonstrates that. The AuditorGenerals report states: … the Ministers Office used the spreadsheets provided to it by Sport Australia to undertake a parallel assessment process as a basis for the Minister deciding which projects should be funded with additional analysis on marginal electorates held by the Coalition as well as those electorates not held by the Coalition that were to be targeted in the 2019 Election … There was a parallel assessment process to use taxpayer funds for political purposes to target coalition marginal seats and targeted seats. Then we have the legal authority of the minister. I have to say that I sat here shaking my head as I listened to Senator Payne reading out the letter and going on about legal professional privilege. Lets remember what has occurred here. An independent statutory officer, the AuditorGeneral, has put into one of their reports that there is a question as to the legal authority of the minister to make decisions. That is the context of the demand for legal advice. Its not a request for legal advice about constitutional matters or a sensitive immigration matter or the powers of the Commonwealth to do certain things; it is a request for legal advice in circumstances where a statutory officer has said that there are serious doubts as to whether the minister even had authority to make these decisions. A government that actually cared about probity would ensure it at least provided sufficient advice to dispel that doubt. What is happening is they are hiding legal advice in circumstances where an independent officer has said that there is a doubt as to whether or not the minister had any legal authority to approve funding decisions. I, for one, find it extraordinary—this is the government, the minister and the AttorneyGeneral, whos supposed to be the first law officer of the Commonwealth. Mr Porter, shame on you that you cant even provide advice to the public to assure them that the doubts the AuditorGeneral raised can be dispelled. The best we got was the Prime Minister speedreading bits of it in a press conference. Oh, yeah, he says shes fine. Thats essentially what the Australian people got: Trust us. Christian says its fine, so its fine. Well I for one think the Australian people deserve a little bit more respect than that. Just another layer of cover up! And then theres the communication between offices. Senator McKenzie resigned as Minister for Agriculture. It wasnt because she took the rap for the maladministration that occurred with this program; it was because of a breach of the Statement of Ministerial Standards. Noone in this government, no minister, has taken responsibility for what the AuditorGeneral found was a blatant use of taxpayers money for rank political purposes against the guidelines of a program designed to help needy and deserving clubs. Does anyone believe this was a solo effort by Bridget McKenzie? Does anyone believe that Mr Morrison was not in it up to his neck, that his staff werent making sure that they milked every cent of taxpayers money for political purposes? In fact, the Prime Ministers involvement is at the heart of Senator Colbecks refusal to answer the second order of production made by the Senate. Lets remember that Mr Morrison initially denied his office had any involvement. Hes very good at denial, isnt he? I think over time the Australian people are coming to understand that you just cant trust his word. So he first denied it. He tried to palm it off to Senator McKenzie: Oh, the minister was the one making decisions. Nothing to do with me! But he couldnt stick to his story, because at the Press Club he shifted and admitted, Oh, well, actually all we did was provide information based on the representation made to us. It was the blanket, We had nothing to do with it; it had to be moved, because there was a bit too much evidence. Hes an ad man tangled up in his own spin. And then it was reported that senior staff in his own office—in Mr Morrisons office, the Prime Ministers office—were involved in the allocation of grants under this program. It has also been reported that Senator McKenzies office told Sport Australia that it had been asked by the Prime Ministers office to make a slight adjustment. A slight adjustment! I wonder what that was? We need it in this seat, not that one. We need a bit more for this seat, not those. Take a bit more from this project to give it to this one, because thatd be really good for us. It was all taxpayers money. The Prime Minister and his office were in it up to their necks. Theres no plausible way the Prime Minister and the Deputy Prime Minister were not directly involved in what was a central part of their reelection strategy: misdirecting taxpayers funds to serve the political interests of the Liberal and National parties. Senator Colbeck said he will provide all communication between the current and former officers of the minister for sport and the office of the Prime Minister and office of the Deputy Prime Minister by midday tomorrow. Do we really think we can take him at his word, given their past performance? Of course the final document the government has refused to produce as part of this coverup is the report provided by the Secretary of the Department of the PM&C, Mr Philip Gaetjens, the former chief of staff to Mr Morrison—to the Prime Minister. Do you know what were being asked to do—what the Senate, the media and the Australian public are being asked to do? Were being asked to accept that the findings of an independent statutory officer, the AuditorGeneral, should be overridden by a secret report authored by someone of dubious credibility, because Mr Gaetjens is Mr Morrisons mate, his former chief of staff, and that inquiry was commissioned by Mr Morrison to get exactly the advice he wanted so that he could do what he had already decided. The Gaetjens report is simply the way in which Mr Morrison gets sufficient paper to do what hed already decided politically. It is not an exercise in accountability or transparency; it is an exercise in coverup, a total sham. I am unsurprised that Senator Cormann has refused to produce this report. He pretends somehow it would reveal cabinet deliberations. Well, I say this to Senator Cormann, and he is someone for whom I have some respect: you know this is an abysmal failure of accountability. You know this is a complete distortion of the principles of cabinet confidentiality. You know that Odgers says that you have to demonstrate that disclosure of the document would reveal cabinet deliberations; you cant simply make the claim because a document has the word cabinet on it or because someone walked it through the cabinet room. The Gaetjens report is nothing more than a fig leaf to cover up where Mr Morrison is most vulnerable, and so, too, is the use of cabinet confidentiality. I say this to Senator Mathias Cormann: is this really the hill you want your credibility to die on? All your years in this place and all your efforts to bring integrity to this place are going up in smoke to protect a man who would never do the same. As people in this place, we are privileged to be here. We are all members of parties, and we engage in political contests. Im up for it! But were also custodians of our democracy. And it was with regret rather than enthusiasm that nongovernment senators signed a motion that will be voted on later today that would prevent Senator Cormann from representing the Prime Minister until he produces the Gaetjens report. It is an extraordinary step. Its not a step I have ever taken. Ive led the Labor Party in this place for many years and I have never engaged in sponsoring such a motion. But we have taken this extraordinary step, with an extraordinary alliance of nongovernment senators, because of our deep concern at the trashing of democratic conventions by this government. I really hope that Senator Cormann acts to protect his legacy and reputation, rather than loyally trying to salvage the reputation—that is unsalvageable—of the ad man that leads this government. The governments actions in refusing these four separate orders, and in their other conduct, are a wilful disregard of the conventions of accountable government. They act like this is their joint—that its theirs to play with. So I want to conclude on this point. We can have an argument about the governments conduct in their administration of the Community Sport Infrastructure program. We can have a debate about spreadsheets. We can have a debate about legal advice. We can have a debate about correspondence and reports. But what should not be up for debate is the responsibility of the executive government to the parliament and, through it, to the Australian people. Its actually the core of our democratic system. As the National Party minister Mr Chester noted recently, we live in a time when there is a serious deficit of trust between people and their institutions of government. Trashing the convention of executive responsibility to the parliament trashes both these branches of government. That is what is at stake. We stand here in this Senate and we, rightly, regard it as one of the most significant legislative chambers in the world. But its importance only comes through the responsibility it has in our constitutional system of government: to work for the people who elected us to serve in it. Each time a minister comes in here and refuses to give an answer or refuses to table any information when documents were ordered to be produced, the Senate is diminished. I say to those opposite: dont diminish this place. Serve here, and act with the responsibility which comes from guarding against the misuse of power; act instead in the interests of honesty, transparency and accountability and, above all, in the interests of the Australian people.  I rise to speak on the motion to take note of the explanations, extremely brief and dismissive as they were. Minister Colbeck effectively said: The dog ate my homework; can I have an extension, please? I dont think anyone really thinks that tomorrow he will front up with those documents. So whats this extension for? Its to give them another 24 hours to find a different way of saying, Soz, were not going to give you the documents youve asked for, because this government cant hack transparency. Thats what happened yesterday, when this place sought to have the Gaetjens report tabled. Historically, similar reports have, in fact, been tabled, even though they were politically inconvenient to the government at the time. This is a new and very, very scary precedent that this government is now setting in that it is defying the will of the Senate and not voluntarily disclosing documents of this nature. Cabinetinconfidence was claimed yesterday—perhaps theyre going to say that again tomorrow—but its very interesting when you look at what the cabinetinconfidence convention actually states. You cant just wheel a document through the cabinet room and say that its cabinetinconfidence. We all know that happens, but its not meant to work that way. Youre meant to have actually deliberated it. I had a look at the ministerial standards, because they are called the Prime Ministers ministerial standards—you can be forgiven for thinking that they have no standards, but there is technically a document called the Prime Ministers ministerial standards. They dont mention the cabinet. There is no formal role for the cabinet to have anything to do with the enforcement of the Prime Ministers ministerial standards. So I say to the government: if you are genuinely claiming cabinetinconfidence, why was the cabinet even discussing this matter? This is an immense politicisation of what is a rort that goes all the way to the top. We know it goes all the way to the top, not because this government has disclosed the documents that will prove that but because someone leaked those documents to the media. Its very telling that Minister Colbeck needs more time to find a document that the press gallery have already got. Theyve already got the spreadsheet. The ABC had that weeks ago. I think it was Network Ten that got the emails which show that, in fact, it was the Prime Ministers office telling then Minister McKenzie that we needed some changes—I think slight change was the phrase that was used. So is it any wonder that the Prime Minister has made former minister Bridget McKenzie take the fall? Hes protecting himself. It doesnt escape anybodys notice that there have been all sorts of corruption allegations made by other frontbenchers—none of them have had to pay the price, but we see a senior woman in the government ranks paying the price. Shes been the fall girl for the Prime Ministers dodginess. Well all wait and see, and well hear the explanation tomorrow when Minister Colbeck and Minister Cormann rock up and say: We cant tell you, because, gee, it would actually implicate our top guy. We know hes not really popular right now, and we dont really want to make that any worse. What an embarrassment. I dont think the Prime Minister can really continue to dismiss this lack of accountability as just the Canberra bubble. I dont really think the Canberra bubble ever held much sway with the public. I certainly dont think that dismissing the premise of the question is going to cut it much longer, because the public are dismissing the premise of this government. This is an illegitimate government. It scraped back in with a oneseat majority, and it scraped back in by misusing public funds to buy election outcomes. That was essentially what the AuditorGeneral found, and so of course the Prime Minister is scurrying to blame someone else to cover up his involvement in this whole fiasco. This is a deeply embarrassing moment for his government. Hes had quite a few of those lately, but this is perhaps the most challenging. Weve all known that rorting goes on, but this time the Prime Ministers been caught out directing it. Hes continuing to fail to take any responsibility for his own offices involvement in this debacle, and hes been happy to let heads roll in the National Party to try to distract from the deep lack of transparency and accountability that permeates this entire administration. It debases all of us in this place, and its a massive insult to the public. I was no fan of John Howard, but at least they put the children overboard report in the public domain. They knew it would be inconvenient and politically damaging, but they still did it. The standards used to be pretty low, but it seems now that there are no standards. This government is completely out of touch and will not ever, it seems, abide by any sort of transparency or accountability. It makes a mockery of this place, and it makes a mockery of this government. This is exactly why we need these socalled Prime Ministers ministerial standards to actually be independently enforced—to be enforced at all would be a good start, but to be independently enforced is clearly whats needed here, because the Prime Ministers just got his old mate, who was his chief of staff and now runs his department, to say: Oh, no, this other independent statutory body is wrong. Everythings fine and, no, were not going to actually tell you why. Were just going to make this assertion. This whole government is farcical. Theres no independent enforcement of those standards. Theres no accountability. And we saw insult added to injury yesterday when the Prime Minister would not even let his party members vote on a motion that would bring on a bill to establish a federal anticorruption watchdog. Not only can they not even enforce their own ministerial standards but they do not want a federal corruption watchdog. What are they afraid of—another scandal tomorrow and a scandal the day after that? They clearly love being in the headlines, but its for all of the wrong reasons. What are they trying to hide by blocking the establishment of a strong independent corruption watchdog that could oversee these sorts of scandals? Its very interesting that commentators have looked at the socalled design principles for the governments corruption watchdog—which are a year old and which havent progressed beyond design principles, but be that as it may—and the view is that, on those design principles, the governments body wouldnt even have been able to look at the conduct of then Minister McKenzie, of the Prime Minister himself, of Minister Taylor, for that matter, or of former ministers Pyne and Bishop in taking pretty dodgy postparliamentary employment. How convenient for this government to delay a federal corruption watchdog at all, and, secondly, to be designing one that will effectively facilitate coverups of their own governments dodginess. How convenient to have a corruption watchdog that is deliberately designed to have no teeth, and, frankly, to be asleep. So weve had a 16month delay on an independent body. The proposals that we know about are going to be weak. They would be tantamount to a protection racket for the corruption that is at the heart of this government. Then they didnt even have the guts to let their people vote on a motion to bring on a bill that would set up a strong corruption watchdog: one that had teeth; one that was properly resourced, that was independent, that could take tipoffs from the public, that could cover dodgy ministerial conduct, that could hold hearings in public—a corruption watchdog that could actually do the job of cleaning up politics and cleaning up the corruption that now so signifies this government. They didnt want that to come to a vote because they were a bit worried that some of their Nationals friends might cross the floor. So they gag debate and they put it off into the long grass. Well now probably never see a vote on that bill, which has passed this place with the support—or, at least, the abstention, in the case of One Nation—of all nongovernment senators. Once again, this government is totally out of step with everybody else in this building. Its trying to say, La, la, la, la, la. Theres nothing to see. Well, nobody buys it anymore. You cant just keep asking for an extension and then claiming cabinetinconfidence. Is it any wonder that trust in democracy is at an alltime low? This government needs to wake up and bear responsibility for that fact and then do something about it. I dont like this government. I think their policies stink. I think theyve got no values and no ethics. But I do think that the institution of government deserves to be respected by the public. The government should act like it deserves respect. I am disturbed by that lack of confidence and trust in government as an institution. That is a recipe for civil unrest. It doesnt get any problems fixed. It enables this government to continue to act, frankly, with the air of fascism. And were better than that. Australians deserve better than that. Bring on the next election. It cant come soon enough. We cannot wait to see this mob sitting on the other side of the chamber. We hope that the next mob will take integrity more seriously. Were very pleased that there was support for the Greens strong corruption watchdog proposal, which passed this Senate. But it should not just sit on the back of the Notice Paper in the House while this government continues to act with impunity and while rorts after rorts continue to plague this government and it continues to think that it can just get away with it by saying, Its the Canberra bubble, and that it doesnt accept the premise of the question. Weve got a motion thats coming on later today, with some very serious consequences for the Leader of the Government in the Senate. Like Im sure the other folk in this chamber all have, I have thought deeply about whether it is appropriate to sanction the Leader of the Government in the Senate, because its a pretty big step to say, You cant actually represent the Prime Minister anymore in this place. I think thats probably the biggest step. It might seem insignificant to members of the public, but its a pretty big deal in here to do that. The significance of this continued coverup and this continued rorting of public money and the absolute arrogance and impunity the government continues to have over this situation means theyre reaching new lows. Well move today to potentially sheet that home to Minister Cormann in this place. The Prime Minister needs to act like a Prime Minister and actually take some responsibility. The public likes it when people admit they have made a mistake and that they have learned from it and then get back on with the job. But this Prime Minister, if hes not going on holidays when the country is burning, if hes not then belatedly trying to send the forces out to help put the fires out, is simply saying, Theres nothing to see here; this is the Canberra bubble. The public deserve so much better. We cant take any more of this Prime Minister. Stop the spin, start acting with the dignity that your role is meant to bestow upon you, and just bring in a corruption watchdog thats going to clean up your mob. Nothing less will suffice. All of these claims of cabinetinconfidence and, Were not going to tell you; its not in the public interest to tell you, just dont cut it any more. Continue on being the corrupt, selfinterested, dodgy government if you like, but youre going to bear the consequences and they couldnt come soon enough.  I rise on this issue relating to the order of production of documents. In so doing, Id like to take up pretty much where Senator Wong left off on this issue and talk about the unprecedented nature of this application. As she said, in all of the time that she has been leader of our great party in the Senate, shes never seen it necessary to take this particular action against Senator Cormann in respect of his representational role in relation to the Prime Minister. But the fact of the matter is that things have got so bad with this government that the Labor Party, the Greens, I think Centre Alliance, One Nation and Senator Lambie are forced into taking action that they dont really want to. Wed prefer for the government to come forward, be transparent, be accountable and produce the documents that we are seeking from the government. Can I just give one example of the madness of what the government is doing at the moment. The socalled colourcoded document, the key document, identified all of the seats that the government was trying to win at the last election—marginal Liberal seats, marginal National Party seats and Independent seats. All of these seats were colourcoded in the document that was bouncing back and forth between then Minister McKenzie—shes resigned now—and the Prime Ministers office. The ABC has a copy of that document. Good luck to them. Id like to see it. Theyre hanging on to it—although they are dripfeeding it, and one suspects there will be more to come. But how crazy is it that we have a situation where the national broadcaster has a copy of this document but this parliament does not have a copy of that document? This government is seeking to deny the accountability and the transparency thats absolutely essential in any government. I often sit here during question time, as I think you probably do, Mr Acting Deputy President Sterle, and listen to Senator Cormann. What are often the words that come out of his mouth? We are accountable, and We are transparent. Well, where is that accountability and that transparency on this occasion? This has been an unprecedented scandal in this country and this parliament. A quarter of a billion dollars has gone out the door from this government to its preferred sporting clubs. Lets be clear about this. We have no objection to money going to sporting clubs. We would have done the same ourselves in terms of helping those clubs. The clubs have not done anything wrong here. The group that have done the wrong thing here are the government but, more particularly, the Prime Minister. The Prime Minister has absolutely done the wrong thing here, and this quarter of a billion dollars has gone out. There have been two events here really, and the media have succinctly described them as sports rorts 1 and sports rorts 2. Sports rorts 1 involved $100 million, and it was as if the minister, Minister McKenzie, was using her own personal cheque account to hand out money to clubs in all of these marginal Liberal and National seats and the seats that the government wanted to win. We thought that was a big number. But of course this week weve found out that there was an even bigger number, and the Prime Minister was using the program as if it were his own chequebook, writing $150 million worth of grants. Why are people so angry about this? Its because its a breach of trust between the government and the people. Its not just about the lack of accountability. Its not just about the lack of transparency. Its about the breach of trust. Why is that? Minister McKenzie, when she first announced this program, said: This is an abovetheboard process. Everythings dinkydi. Everythings transparent. Were going to have a set of guidelines that clubs around the country can access on a website, to look up and see what sorts of programs the government is looking at supporting. But then, when theyve put in their application, an independent body will assess the value of those programs. Sport Australia is the body that we have entrusted with looking after sport in this country, a very important body, pretty dear to the hearts of most Australians, because most Australians play sport. The government said: Trust us. Were going to send your application to Sport Australia. Theyre going to make an assessment. Youre going to have an independent assessment of what are the best projects that this government can support with that $100 million. I might add that, when it first went out, it was only $30 million. Thats right—laugh if you will! It was $30 million. Then it was $60 million. Then it was $100 million by a few weeks out from the election. So the breach of trust here is that more than 2,000 clubs thought that the government was on the level, thought that they could believe what the government said in their guidelines as to what was going to be the determining factor in whether they would or would not get grants. Some of these grants were very large. In South Australia a rugby club, with no women players, got half a million dollars to build womens changing rooms. Its hard to believe. An opposition senator: Are you serious?","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p","Senator COLBECK (Tasmania—Minister for Aged Care and Senior Australians and Minister for Youth and Sport) ","(09:31):"
"0","0","0","1","1","MemberContinuation","I0N","N/A","N/A","N/A","N/A","Senator FARRELL: I am serious. Yet a club down the road, the South Adelaide Football Club, an AFL club with a great history, one of the oldest clubs in South Australia, has three womens teams, 45 women players and one toilet. In fact, they had more womens premierships than they had toilets for their women players. Yes, I know youre laughing, but its a serious matter, Mr Acting Deputy President Sterle.  This is a scandal of unbelievable proportions. I described it as industrial porkbarrelling, but its probably gone well and truly beyond that, and there was a breach of trust. These 2,000plus clubs put in their applications, thinking that they were going to be assessed on the level. And, of course, they were assessed; those 2,000plus applications were assessed. Some of them got 98. Its a very good score, 98 out of 100. You would think that would be a winning score. Well, no; it wasnt a winning score. Some clubs scored four—","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[8]","N/A","N/A"
"0","0","0","1","1","MemberInterjecting","122087","N/A","N/A","N/A","N/A","Senator McCarthy: Four? Out of 100? ","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[10]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","I0N","N/A","N/A","N/A","N/A","Senator FARRELL: Yes, four out of 100. I guess you would have got that for spelling your name correctly on the application. Unless there were other factors that came into it, you would mostly likely expect those clubs with the best results would be the most deserving of the $100 million. But, no, that wasnt what happened. The government kept saying, Look, we dont want women changing behind the sheds anymore; we want them changing in decent club rooms. Thats a very good objective, but 12 clubs who scored highly in this application process were denied the money. And where did it go? It went to the marginal seats that the government was looking to win at the last election.  Senator Waters talks about a federal ICAC. The fact of the matter is we have our very own AuditorGeneral. We didnt have an ICAC on this occasion, but the AuditorGeneral worked out that something dodgy—something really dodgy—went on here and he produced his report. Now we come to sports rorts 2: $150 million, so another $50 million. Again, its this breach of trust. The Prime Minister says to the Australian people: Look, more women are participating in sport than ever before. These sporting clubs, they often run on the smell of an oily rag—and thats another point: volunteers spent hours and hours and hours preparing these applications, thinking it was on the level, thinking that they could trust the government. So what do we find with this $150 million, whats described as sports rorts on steroids? The Prime Minister goes out a couple of weeks out from the election—its a frontpage splash in every newspaper in every town in the country—and says: Were going to put some money into womens sporting facilities. The number of women playing sport is increasing. Theyve got substandard facilities. Were going to improve those facilities with this $150 million. Is that what happened? What the Prime Minister told us was going to happen, did that happen? No, it didnt. Forty per cent of the money went to two swimming pools. One was in a marginal seat in your home state, Mr Acting Deputy President Sterle, and guess what? It was in the marginal seat held by the AttorneyGeneral. The other one was in the seat of Corangamite—another marginal seat.","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[11]","N/A","N/A"
"0","0","0","1","1","Opposition senators","N/A","N/A","N/A","N/A","N/A","Opposition senators interjecting— ","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[14]","N/A","N/A"
"0","0","0","1","1","MemberContinuation","I0N","N/A","N/A","N/A","N/A","Senator FARRELL: Yes, Corangamite! So all this money that the government said was going to go towards improving sporting conditions for women in Australia—its a good thing that they want to play; its a good thing there are more of them who want to go out there—didnt happen. They didnt get the money, and they were never going to get the money.  All of these clubs around the countryside thought: Okay, weve missed out on the $100 million in the first round. Ah, but here is another $150 million and well have a chance of getting that money. They never had a chance. This government was never ever going to fairly distribute that money. They were especially never going to fairly distribute it to the womens clubs that really needed that money. How do I know that? Well, 12 clubs that scored highly in the first application and could have been the beneficiaries of a second round didnt win in the first round and they were nowhere to be seen in the second round. This government has no accountability and no transparency. As I said when I started my address in respect of this, this is an unprecedented step. We shouldnt have to do this. The ABCs got the document. What did the minister do when he found out that the ABC had it? Did he come to the parliament and say, Heres the document. Everybody can see what weve done here? No. What did he do? He started an inquiry, a witchhunt, in his own department, the Sport Australia department; he started a witchhunt in the Department of Health to find out who gave the document to the ABC. Instead of saying, Okay, the games up. Somebodys got this document. The Australian people are entitled to know whats gone on here. Im going to present this document to the parliament, what did the minister do? He started a witchhunt in his own department, which I suspect is still ongoing. Well find out a bit more about that in estimates. One of these days were going to get the full story. The government cant keep this under wraps.","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[15]","N/A","N/A"
"0","0","0","1","1","MemberInterjecting","e5x","N/A","N/A","N/A","N/A","Senator Polley: It always comes out. ","Community Sport Infrastructure Grant Program","DOCUMENTS","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[2]/speech[4]/talk.text/body/p[18]","N/A","N/A"
